ID_Cliente,Fecha_Actividad,Minutos_Uso,Tickets_Soporte
1099,2025-03-26,82,0
1099,2025-04-25,36,0
1099,2025-05-25,6,1
1099,2025-06-24,11,0
1100,2024-12-26,9,0
1101,2024-01-31,11,1
1102,2024-01-01,6,0
1103,2024-12-26,76,1
1103,2025-01-25,12,0
1103,2025-02-24,52,2
1103,2025-03-26,33,0
1103,2025-04-25,46,0
1103,2025-05-25,86,0
1103,2025-06-24,77,0
1103,2025-07-24,53,0
1103,2025-08-23,37,0
1103,2025-09-22,22,1
1103,2025-10-22,95,0
1103,2025-11-21,19,0
1103,2025-12-21,1,0
1104,2024-09-27,4,0
1105,2024-01-01,18,0
1106,2024-06-29,10,0
1107,2024-03-31,19,1
1108,2024-09-27,5,0
1109,2024-06-29,54,0
1109,2024-07-29,44,0
1109,2024-08-28,29,0
1109,2024-09-27,33,0
1109,2024-10-27,58,0
1109,2024-11-26,83,0
1109,2024-12-26,26,0
1109,2025-01-25,94,0
1109,2025-02-24,22,0
1109,2025-03-26,81,0
1109,2025-04-25,16,0
1109,2025-05-25,18,1
1110,2024-04-30,84,0
1110,2024-05-30,41,0
1110,2024-06-29,43,0
1110,2024-07-29,85,1
1110,2024-08-28,27,0
1110,2024-09-27,89,0
1110,2024-10-27,24,0
1110,2024-11-26,88,0
1110,2024-12-26,35,0
1110,2025-01-25,12,0
1110,2025-02-24,17,0
1110,2025-03-26,54,0
1110,2025-04-25,54,0
1110,2025-05-25,8,1
1110,2025-06-24,15,0
1111,2025-05-25,54,1
1111,2025-06-24,65,0
1111,2025-07-24,10,0
1111,2025-08-23,18,0
1112,2024-06-29,20,2
1112,2024-07-29,10,0
1112,2024-08-28,42,0
1112,2024-09-27,51,0
1112,2024-10-27,96,0
1112,2024-11-26,46,0
1112,2024-12-26,78,0
1112,2025-01-25,35,0
1112,2025-02-24,60,0
1112,2025-03-26,59,0
1112,2025-04-25,10,0
1112,2025-05-25,7,0
1112,2025-06-24,3,0
1113,2024-03-01,14,0
1113,2024-03-31,41,0
1113,2024-04-30,31,2
1113,2024-05-30,12,0
1113,2024-06-29,46,0
1113,2024-07-29,11,0
1113,2024-08-28,45,0
1113,2024-09-27,96,0
1113,2024-10-27,19,0
1113,2024-11-26,23,0
1113,2024-12-26,73,0
1113,2025-01-25,16,0
1113,2025-02-24,3,0
1114,2024-10-27,16,2
1114,2024-11-26,2,0
1114,2024-12-26,4,0
1115,2024-07-29,7,0
1116,2025-01-25,14,1
1117,2024-03-01,22,0
1117,2024-03-31,87,0
1117,2024-04-30,46,0
1117,2024-05-30,40,1
1117,2024-06-29,46,2
1117,2024-07-29,83,0
1117,2024-08-28,53,0
1117,2024-09-27,78,0
1117,2024-10-27,9,1
1117,2024-11-26,7,0
1118,2025-01-25,94,0
1118,2025-02-24,6,0
1118,2025-03-26,2,2
1119,2024-09-27,5,0
1120,2025-02-24,18,0
1121,2024-06-29,15,0
1122,2024-11-26,56,0
1122,2024-12-26,53,0
1122,2025-01-25,29,0
1122,2025-02-24,30,0
1122,2025-03-26,28,0
1122,2025-04-25,39,0
1122,2025-05-25,81,0
1122,2025-06-24,81,1
1122,2025-07-24,55,0
1122,2025-08-23,24,0
1122,2025-09-22,83,0
1122,2025-10-22,8,0
1122,2025-11-21,16,0
1123,2024-05-30,72,0
1123,2024-06-29,58,1
1123,2024-07-29,60,2
1123,2024-08-28,58,0
1123,2024-09-27,64,0
1123,2024-10-27,50,1
1123,2024-11-26,24,0
1123,2024-12-26,29,0
1123,2025-01-25,84,0
1123,2025-02-24,59,0
1123,2025-03-26,5,0
1123,2025-04-25,18,0
1124,2024-03-31,13,0
1124,2024-04-30,66,0
1124,2024-05-30,58,1
1124,2024-06-29,5,1
1124,2024-07-29,17,1
1125,2024-12-26,4,1
1126,2025-02-24,14,0
1127,2025-04-25,7,0
1128,2024-10-27,9,2
1129,2024-12-26,88,1
1129,2025-01-25,19,0
1129,2025-02-24,57,0
1129,2025-03-26,69,0
1129,2025-04-25,53,0
1129,2025-05-25,27,0
1129,2025-06-24,89,0
1129,2025-07-24,93,1
1129,2025-08-23,82,0
1129,2025-09-22,96,1
1129,2025-10-22,86,0
1129,2025-11-21,51,0
1129,2025-12-21,14,0
1129,2026-01-20,1,0
1130,2025-01-25,15,0
1131,2025-05-25,15,1
1132,2024-10-27,19,0
1133,2024-01-31,9,0
1134,2024-01-31,54,0
1134,2024-03-01,20,0
1134,2024-03-31,51,0
1134,2024-04-30,85,0
1134,2024-05-30,45,0
1134,2024-06-29,25,0
1134,2024-07-29,13,0
1134,2024-08-28,91,0
1134,2024-09-27,10,0
1134,2024-10-27,6,0
1135,2024-11-26,14,0
1135,2024-12-26,45,0
1135,2025-01-25,23,0
1135,2025-02-24,65,2
1135,2025-03-26,32,0
1135,2025-04-25,51,0
1135,2025-05-25,87,0
1135,2025-06-24,8,0
1135,2025-07-24,8,1
1136,2024-01-01,18,0
1137,2024-11-26,2,0
1138,2025-05-25,5,1
1139,2025-04-25,18,0
1140,2024-03-01,4,1
1141,2024-12-26,6,0
1142,2024-08-28,15,0
1143,2024-03-01,52,1
1143,2024-03-31,70,0
1143,2024-04-30,44,1
1143,2024-05-30,59,1
1143,2024-06-29,64,0
1143,2024-07-29,19,0
1143,2024-08-28,62,2
1143,2024-09-27,92,1
1143,2024-10-27,10,2
1143,2024-11-26,77,0
1143,2024-12-26,60,0
1143,2025-01-25,75,0
1143,2025-02-24,13,0
1143,2025-03-26,12,0
1144,2024-12-26,8,0
1145,2025-03-26,12,0
1145,2025-04-25,16,0
1145,2025-05-25,19,0
1145,2025-06-24,46,0
1145,2025-07-24,59,1
1145,2025-08-23,86,0
1145,2025-09-22,87,1
1145,2025-10-22,31,0
1145,2025-11-21,87,0
1145,2025-12-21,66,0
1145,2026-01-20,68,0
1145,2026-02-19,10,1
1145,2026-03-21,1,0
1146,2024-07-29,44,0
1146,2024-08-28,37,0
1146,2024-09-27,16,1
1146,2024-10-27,15,2
1146,2024-11-26,30,0
1146,2024-12-26,36,0
1146,2025-01-25,12,1
1146,2025-02-24,11,0
1146,2025-03-26,17,0
1146,2025-04-25,42,0
1146,2025-05-25,86,0
1146,2025-06-24,11,0
1146,2025-07-24,3,0
1147,2024-01-31,73,1
1147,2024-03-01,29,0
1147,2024-03-31,0,0
1147,2024-04-30,7,0
1148,2024-01-31,15,0
1149,2024-11-26,7,0
1150,2024-12-26,0,0
1151,2024-11-26,3,0
1152,2025-02-24,15,0
1153,2024-07-29,5,1
1154,2024-04-30,5,0
1155,2024-08-28,14,0
1156,2024-10-27,78,0
1156,2024-11-26,39,0
1156,2024-12-26,9,1
1156,2025-01-25,14,0
1157,2024-11-26,98,0
1157,2024-12-26,97,2
1157,2025-01-25,28,0
1157,2025-02-24,74,0
1157,2025-03-26,59,0
1157,2025-04-25,44,0
1157,2025-05-25,53,0
1157,2025-06-24,25,0
1157,2025-07-24,91,0
1157,2025-08-23,56,0
1157,2025-09-22,25,0
1157,2025-10-22,13,0
1157,2025-11-21,4,0
1157,2025-12-21,6,0
1158,2024-01-01,8,0
1159,2024-06-29,45,2
1159,2024-07-29,52,0
1159,2024-08-28,62,0
1159,2024-09-27,32,0
1159,2024-10-27,10,0
1159,2024-11-26,3,1
1160,2024-03-01,81,0
1160,2024-03-31,67,0
1160,2024-04-30,38,1
1160,2024-05-30,14,0
1160,2024-06-29,14,0
1160,2024-07-29,68,0
1160,2024-08-28,4,1
1160,2024-09-27,15,0
1161,2025-03-26,2,0
1162,2024-03-31,9,0
1163,2024-09-27,12,0
1163,2024-10-27,74,0
1163,2024-11-26,92,1
1163,2024-12-26,91,0
1163,2025-01-25,71,0
1163,2025-02-24,44,0
1163,2025-03-26,76,0
1163,2025-04-25,82,0
1163,2025-05-25,51,0
1163,2025-06-24,31,0
1163,2025-07-24,13,0
1163,2025-08-23,36,0
1163,2025-09-22,44,0
1163,2025-10-22,15,0
1163,2025-11-21,2,0
1164,2024-09-27,84,1
1164,2024-10-27,97,0
1164,2024-11-26,54,1
1164,2024-12-26,16,1
1164,2025-01-25,18,2
1165,2024-05-30,33,0
1165,2024-06-29,72,0
1165,2024-07-29,29,0
1165,2024-08-28,77,0
1165,2024-09-27,88,0
1165,2024-10-27,12,0
1165,2024-11-26,25,0
1165,2024-12-26,87,0
1165,2025-01-25,0,0
1165,2025-02-24,12,0
1166,2024-10-27,5,0
1167,2025-03-26,68,0
1167,2025-04-25,18,2
1167,2025-05-25,66,1
1167,2025-06-24,11,0
1167,2025-07-24,36,0
1167,2025-08-23,38,0
1167,2025-09-22,81,1
1167,2025-10-22,97,0
1167,2025-11-21,29,0
1167,2025-12-21,74,0
1167,2026-01-20,16,0
1167,2026-02-19,10,2
1168,2024-07-29,19,0
1169,2024-04-30,23,0
1169,2024-05-30,76,0
1169,2024-06-29,31,1
1169,2024-07-29,94,0
1169,2024-08-28,74,0
1169,2024-09-27,86,0
1169,2024-10-27,47,1
1169,2024-11-26,96,1
1169,2024-12-26,8,1
1169,2025-01-25,16,0
1170,2024-05-30,3,1
1171,2024-10-27,10,0
1172,2024-03-31,17,0
1172,2024-04-30,48,1
1172,2024-05-30,54,0
1172,2024-06-29,18,0
1172,2024-07-29,74,0
1172,2024-08-28,2,1
1172,2024-09-27,2,1
1173,2024-11-26,6,0
1174,2025-05-25,15,1
1175,2025-05-25,52,0
1175,2025-06-24,78,1
1175,2025-07-24,58,0
1175,2025-08-23,70,0
1175,2025-09-22,27,0
1175,2025-10-22,48,0
1175,2025-11-21,36,0
1175,2025-12-21,88,0
1175,2026-01-20,78,1
1175,2026-02-19,90,0
1175,2026-03-21,58,1
1175,2026-04-20,18,0
1175,2026-05-20,90,0
1175,2026-06-19,10,1
1175,2026-07-19,13,0
1176,2024-06-29,2,0
1177,2024-04-30,2,0
1178,2025-01-25,95,0
1178,2025-02-24,14,1
1178,2025-03-26,12,0
1179,2025-01-25,15,0
1180,2024-01-31,65,0
1180,2024-03-01,61,2
1180,2024-03-31,19,0
1180,2024-04-30,2,2
1181,2024-05-30,16,0
1182,2025-02-24,14,1
1183,2025-05-25,38,0
1183,2025-06-24,60,0
1183,2025-07-24,35,0
1183,2025-08-23,29,0
1183,2025-09-22,29,0
1183,2025-10-22,41,0
1183,2025-11-21,5,1
1183,2025-12-21,17,0
1184,2025-04-25,9,0
1185,2024-11-26,4,2
1186,2024-12-26,18,1
1187,2024-05-30,53,0
1187,2024-06-29,3,0
1187,2024-07-29,2,1
1188,2024-10-27,10,0
1188,2024-11-26,32,0
1188,2024-12-26,90,0
1188,2025-01-25,82,0
1188,2025-02-24,24,0
1188,2025-03-26,29,0
1188,2025-04-25,19,0
1188,2025-05-25,43,0
1188,2025-06-24,10,0
1188,2025-07-24,11,0
1189,2025-04-25,12,0
1190,2025-05-25,99,0
1190,2025-06-24,61,0
1190,2025-07-24,50,0
1190,2025-08-23,40,1
1190,2025-09-22,66,0
1190,2025-10-22,25,0
1190,2025-11-21,65,0
1190,2025-12-21,16,1
1190,2026-01-20,49,1
1190,2026-02-19,94,0
1190,2026-03-21,96,1
1190,2026-04-20,74,0
1190,2026-05-20,26,0
1190,2026-06-19,20,1
1190,2026-07-19,5,0
1190,2026-08-18,13,0
1191,2024-08-28,11,0
1192,2025-01-25,17,2
1193,2024-01-01,12,0
1194,2024-05-30,17,0
1195,2024-12-26,17,0
1196,2024-12-26,22,0
1196,2025-01-25,7,0
1196,2025-02-24,7,0
1197,2024-01-01,0,0
1198,2024-01-01,15,0
1199,2025-01-25,14,1
1199,2025-02-24,77,1
1199,2025-03-26,99,0
1199,2025-04-25,75,0
1199,2025-05-25,87,0
1199,2025-06-24,76,0
1199,2025-07-24,31,0
1199,2025-08-23,74,1
1199,2025-09-22,9,0
1199,2025-10-22,13,0
1200,2025-03-26,11,0
1201,2024-03-01,16,2
1202,2025-01-25,17,0
1203,2024-08-28,19,1
1204,2025-03-26,12,0
1205,2024-10-27,31,0
1205,2024-11-26,45,0
1205,2024-12-26,36,0
1205,2025-01-25,52,0
1205,2025-02-24,18,0
1205,2025-03-26,15,0
1206,2025-01-25,12,1
1207,2024-09-27,14,1
1208,2024-05-30,7,0
1209,2024-01-01,21,0
1209,2024-01-31,87,0
1209,2024-03-01,71,0
1209,2024-03-31,11,0
1209,2024-04-30,64,0
1209,2024-05-30,75,0
1209,2024-06-29,12,0
1209,2024-07-29,16,0
1210,2024-12-26,85,0
1210,2025-01-25,11,0
1210,2025-02-24,17,0
1211,2024-03-31,4,0
1212,2024-01-01,4,0
1213,2025-02-24,41,0
1213,2025-03-26,56,0
1213,2025-04-25,34,0
1213,2025-05-25,41,0
1213,2025-06-24,18,0
1213,2025-07-24,47,2
1213,2025-08-23,28,0
1213,2025-09-22,32,1
1213,2025-10-22,71,0
1213,2025-11-21,9,0
1213,2025-12-21,14,1
1214,2024-07-29,19,1
1215,2024-07-29,1,0
1216,2025-03-26,10,1
1217,2024-04-30,15,1
1218,2025-04-25,15,0
1219,2024-03-01,8,0
1220,2024-08-28,0,0
1221,2025-05-25,6,0
1222,2024-04-30,62,0
1222,2024-05-30,47,2
1222,2024-06-29,98,0
1222,2024-07-29,49,0
1222,2024-08-28,31,0
1222,2024-09-27,98,2
1222,2024-10-27,10,0
1222,2024-11-26,9,0
1223,2024-01-01,55,1
1223,2024-01-31,41,0
1223,2024-03-01,49,0
1223,2024-03-31,73,0
1223,2024-04-30,81,0
1223,2024-05-30,34,0
1223,2024-06-29,31,0
1223,2024-07-29,43,2
1223,2024-08-28,5,0
1223,2024-09-27,12,0
1224,2025-02-24,8,0
1225,2024-10-27,17,0
1226,2024-05-30,3,1
1227,2025-03-26,10,1
1228,2024-03-01,7,0
1229,2024-07-29,66,1
1229,2024-08-28,93,0
1229,2024-09-27,89,0
1229,2024-10-27,82,0
1229,2024-11-26,68,0
1229,2024-12-26,28,0
1229,2025-01-25,4,0
1229,2025-02-24,19,0
1230,2024-01-31,69,0
1230,2024-03-01,53,0
1230,2024-03-31,47,0
1230,2024-04-30,32,0
1230,2024-05-30,16,0
1230,2024-06-29,24,0
1230,2024-07-29,89,1
1230,2024-08-28,10,0
1230,2024-09-27,21,0
1230,2024-10-27,44,0
1230,2024-11-26,61,0
1230,2024-12-26,90,0
1230,2025-01-25,13,0
1230,2025-02-24,4,0
1231,2024-01-31,92,0
1231,2024-03-01,47,2
1231,2024-03-31,71,0
1231,2024-04-30,80,0
1231,2024-05-30,56,0
1231,2024-06-29,76,0
1231,2024-07-29,54,2
1231,2024-08-28,3,1
1231,2024-09-27,8,0
1232,2025-04-25,16,0
1233,2024-09-27,2,0
1234,2024-03-31,5,2
1235,2024-05-30,7,0
1235,2024-06-29,15,1
1236,2024-06-29,11,0
1236,2024-07-29,11,0
1236,2024-08-28,44,0
1236,2024-09-27,81,0
1236,2024-10-27,36,0
1236,2024-11-26,26,1
1236,2024-12-26,40,0
1236,2025-01-25,69,1
1236,2025-02-24,8,0
1236,2025-03-26,19,0
1237,2024-10-27,3,0
1238,2024-05-30,83,2
1238,2024-06-29,59,0
1238,2024-07-29,16,0
1238,2024-08-28,11,0
1239,2024-07-29,14,0
1240,2024-01-31,40,0
1240,2024-03-01,80,0
1240,2024-03-31,29,0
1240,2024-04-30,98,0
1240,2024-05-30,88,0
1240,2024-06-29,20,0
1240,2024-07-29,0,1
1240,2024-08-28,16,2
1241,2024-01-31,6,0
1242,2024-09-27,23,0
1242,2024-10-27,73,0
1242,2024-11-26,41,0
1242,2024-12-26,90,0
1242,2025-01-25,77,0
1242,2025-02-24,18,0
1242,2025-03-26,19,0
1243,2025-02-24,19,0
1244,2024-03-01,19,0
1245,2024-03-31,14,0
1245,2024-04-30,57,0
1245,2024-05-30,60,0
1245,2024-06-29,25,0
1245,2024-07-29,60,2
1245,2024-08-28,40,0
1245,2024-09-27,66,0
1245,2024-10-27,57,0
1245,2024-11-26,4,0
1245,2024-12-26,1,1
1246,2024-12-26,51,0
1246,2025-01-25,29,0
1246,2025-02-24,88,0
1246,2025-03-26,6,0
1246,2025-04-25,5,0
1247,2024-03-31,11,0
1248,2025-04-25,32,0
1248,2025-05-25,40,0
1248,2025-06-24,13,0
1248,2025-07-24,16,1
1248,2025-08-23,14,0
1249,2024-08-28,3,0
1250,2025-02-24,84,0
1250,2025-03-26,15,0
1250,2025-04-25,17,0
1250,2025-05-25,86,0
1250,2025-06-24,10,0
1250,2025-07-24,86,0
1250,2025-08-23,94,0
1250,2025-09-22,35,0
1250,2025-10-22,90,0
1250,2025-11-21,81,0
1250,2025-12-21,65,0
1250,2026-01-20,23,1
1250,2026-02-19,25,0
1250,2026-03-21,11,2
1250,2026-04-20,9,0
1251,2025-01-25,4,0
1252,2025-01-25,9,0
1253,2024-07-29,13,1
1254,2024-03-01,77,0
1254,2024-03-31,91,0
1254,2024-04-30,11,0
1254,2024-05-30,67,0
1254,2024-06-29,18,2
1254,2024-07-29,27,0
1254,2024-08-28,23,0
1254,2024-09-27,98,0
1254,2024-10-27,13,0
1254,2024-11-26,64,0
1254,2024-12-26,3,0
1254,2025-01-25,14,0
1255,2024-10-27,14,0
1256,2025-01-25,14,0
1257,2024-05-30,2,0
1258,2024-07-29,18,0
1258,2024-08-28,15,0
1259,2024-04-30,10,0
1260,2025-03-26,3,2
1261,2024-10-27,10,0
1262,2025-04-25,18,0
1263,2024-12-26,67,0
1263,2025-01-25,19,0
1263,2025-02-24,0,1
1264,2024-11-26,15,1
1265,2024-01-31,15,0
1265,2024-03-01,95,0
1265,2024-03-31,9,0
1265,2024-04-30,2,0
1266,2024-04-30,19,0
1267,2024-08-28,2,0
1268,2024-03-31,4,0
1269,2025-01-25,54,1
1269,2025-02-24,92,1
1269,2025-03-26,62,0
1269,2025-04-25,46,0
1269,2025-05-25,13,0
1269,2025-06-24,10,0
1270,2025-03-26,1,0
1271,2025-05-25,32,0
1271,2025-06-24,90,2
1271,2025-07-24,41,0
1271,2025-08-23,55,0
1271,2025-09-22,13,2
1271,2025-10-22,70,0
1271,2025-11-21,7,0
1271,2025-12-21,7,0
1272,2024-01-31,43,0
1272,2024-03-01,14,0
1272,2024-03-31,19,1
1273,2024-11-26,17,0
1274,2024-01-31,7,0
1275,2025-04-25,0,0
1276,2024-12-26,7,0
1277,2024-08-28,67,0
1277,2024-09-27,61,1
1277,2024-10-27,52,1
1277,2024-11-26,70,0
1277,2024-12-26,81,0
1277,2025-01-25,26,0
1277,2025-02-24,46,0
1277,2025-03-26,27,0
1277,2025-04-25,81,0
1277,2025-05-25,93,0
1277,2025-06-24,17,0
1277,2025-07-24,9,0
1278,2025-03-26,7,0
1279,2024-03-31,13,0
1279,2024-04-30,38,0
1279,2024-05-30,72,0
1279,2024-06-29,48,0
1279,2024-07-29,8,0
1279,2024-08-28,8,0
1280,2024-03-01,8,0
1281,2024-10-27,30,0
1281,2024-11-26,18,0
1281,2024-12-26,51,0
1281,2025-01-25,27,0
1281,2025-02-24,40,0
1281,2025-03-26,19,0
1281,2025-04-25,48,2
1281,2025-05-25,19,1
1281,2025-06-24,38,0
1281,2025-07-24,86,0
1281,2025-08-23,44,2
1281,2025-09-22,56,2
1281,2025-10-22,87,1
1281,2025-11-21,14,2
1281,2025-12-21,14,0
1282,2025-03-26,5,0
1283,2024-08-28,7,0
1284,2024-09-27,19,0
1284,2024-10-27,27,0
1284,2024-11-26,91,0
1284,2024-12-26,17,0
1284,2025-01-25,38,0
1284,2025-02-24,51,2
1284,2025-03-26,55,0
1284,2025-04-25,35,0
1284,2025-05-25,37,0
1284,2025-06-24,33,0
1284,2025-07-24,80,0
1284,2025-08-23,61,1
1284,2025-09-22,18,1
1284,2025-10-22,1,0
1285,2024-04-30,82,0
1285,2024-05-30,7,0
1285,2024-06-29,12,0
1286,2025-02-24,8,0
1287,2025-05-25,7,1
1288,2025-02-24,16,1
1288,2025-03-26,18,0
1289,2024-04-30,0,0
1290,2024-05-30,5,0
1291,2025-02-24,0,0
1292,2024-09-27,71,0
1292,2024-10-27,35,0
1292,2024-11-26,56,0
1292,2024-12-26,75,0
1292,2025-01-25,72,0
1292,2025-02-24,15,2
1292,2025-03-26,98,0
1292,2025-04-25,87,1
1292,2025-05-25,97,0
1292,2025-06-24,60,0
1292,2025-07-24,45,2
1292,2025-08-23,24,0
1292,2025-09-22,98,0
1292,2025-10-22,9,0
1292,2025-11-21,9,0
1293,2025-01-25,25,2
1293,2025-02-24,54,0
1293,2025-03-26,90,1
1293,2025-04-25,50,1
1293,2025-05-25,62,0
1293,2025-06-24,18,0
1293,2025-07-24,12,0
1294,2025-01-25,21,0
1294,2025-02-24,35,0
1294,2025-03-26,12,1
1294,2025-04-25,93,1
1294,2025-05-25,70,0
1294,2025-06-24,12,1
1294,2025-07-24,52,0
1294,2025-08-23,13,0
1294,2025-09-22,11,0
1294,2025-10-22,16,0
1294,2025-11-21,2,0
1294,2025-12-21,1,0
1295,2024-08-28,4,0
1296,2025-03-26,11,0
1297,2024-07-29,0,0
1298,2024-01-31,36,0
1298,2024-03-01,12,0
1298,2024-03-31,0,2
1299,2024-11-26,10,0
1300,2024-08-28,9,0
1301,2024-01-01,9,0
1302,2024-08-28,21,0
1302,2024-09-27,22,0
1302,2024-10-27,67,0
1302,2024-11-26,24,0
1302,2024-12-26,51,0
1302,2025-01-25,51,0
1302,2025-02-24,20,0
1302,2025-03-26,89,1
1302,2025-04-25,25,0
1302,2025-05-25,31,0
1302,2025-06-24,11,0
1302,2025-07-24,10,0
1302,2025-08-23,4,0
1303,2024-09-27,7,0
1304,2024-04-30,5,0
1305,2024-09-27,1,0
1306,2025-05-25,11,2
1307,2025-04-25,16,0
1308,2025-01-25,6,0
1309,2024-05-30,5,0
1310,2025-03-26,84,1
1310,2025-04-25,91,2
1310,2025-05-25,42,0
1310,2025-06-24,31,0
1310,2025-07-24,34,0
1310,2025-08-23,17,1
1310,2025-09-22,23,0
1310,2025-10-22,56,1
1310,2025-11-21,54,2
1310,2025-12-21,14,1
1310,2026-01-20,73,0
1310,2026-02-19,41,0
1310,2026-03-21,62,0
1310,2026-04-20,84,0
1310,2026-05-20,15,2
1310,2026-06-19,7,0
1311,2024-05-30,0,0
1312,2024-06-29,32,0
1312,2024-07-29,88,0
1312,2024-08-28,85,1
1312,2024-09-27,16,0
1312,2024-10-27,4,0
1313,2024-03-31,11,0
1314,2024-11-26,5,1
1315,2024-01-01,1,0
1316,2024-01-01,1,0
1317,2024-01-01,1,0
1318,2025-04-25,7,0
1319,2024-10-27,72,0
1319,2024-11-26,40,1
1319,2024-12-26,6,0
1319,2025-01-25,9,0
1320,2024-01-31,7,0
1320,2024-03-01,18,0
1321,2024-05-30,92,0
1321,2024-06-29,82,0
1321,2024-07-29,59,0
1321,2024-08-28,13,0
1321,2024-09-27,18,2
1321,2024-10-27,56,1
1321,2024-11-26,97,1
1321,2024-12-26,26,0
1321,2025-01-25,15,0
1321,2025-02-24,14,0
1321,2025-03-26,30,0
1321,2025-04-25,43,0
1321,2025-05-25,50,0
1321,2025-06-24,48,0
1321,2025-07-24,19,0
1321,2025-08-23,5,0
1322,2024-05-30,15,0
1323,2024-03-01,94,0
1323,2024-03-31,89,0
1323,2024-04-30,29,0
1323,2024-05-30,37,0
1323,2024-06-29,99,0
1323,2024-07-29,26,0
1323,2024-08-28,36,0
1323,2024-09-27,84,0
1323,2024-10-27,46,0
1323,2024-11-26,54,0
1323,2024-12-26,62,0
1323,2025-01-25,61,1
1323,2025-02-24,22,0
1323,2025-03-26,9,0
1323,2025-04-25,15,0
1324,2024-10-27,7,0
1325,2024-03-01,7,1
1326,2024-06-29,88,0
1326,2024-07-29,94,0
1326,2024-08-28,44,0
1326,2024-09-27,61,0
1326,2024-10-27,14,1
1326,2024-11-26,13,0
1327,2024-09-27,8,0
1328,2024-05-30,14,0
1329,2024-08-28,22,0
1329,2024-09-27,23,0
1329,2024-10-27,12,0
1329,2024-11-26,45,0
1329,2024-12-26,99,0
1329,2025-01-25,13,0
1329,2025-02-24,37,0
1329,2025-03-26,53,1
1329,2025-04-25,40,0
1329,2025-05-25,51,0
1329,2025-06-24,22,0
1329,2025-07-24,39,1
1329,2025-08-23,58,0
1329,2025-09-22,54,1
1329,2025-10-22,11,0
1329,2025-11-21,18,0
1330,2024-03-01,71,0
1330,2024-03-31,44,0
1330,2024-04-30,94,0
1330,2024-05-30,62,0
1330,2024-06-29,21,0
1330,2024-07-29,5,1
1330,2024-08-28,6,0
1331,2025-04-25,4,0
1332,2025-03-26,14,1
1333,2024-12-26,19,0
1334,2024-06-29,2,0
1335,2024-01-31,12,0
1336,2024-05-30,46,1
1336,2024-06-29,23,0
1336,2024-07-29,80,0
1336,2024-08-28,89,0
1336,2024-09-27,15,1
1336,2024-10-27,73,0
1336,2024-11-26,49,1
1336,2024-12-26,53,0
1336,2025-01-25,45,0
1336,2025-02-24,96,1
1336,2025-03-26,5,0
1336,2025-04-25,15,1
1337,2024-07-29,19,1
1338,2024-04-30,18,0
1338,2024-05-30,8,0
1339,2024-08-28,23,0
1339,2024-09-27,32,0
1339,2024-10-27,66,0
1339,2024-11-26,27,0
1339,2024-12-26,68,0
1339,2025-01-25,5,0
1339,2025-02-24,17,0
1340,2024-09-27,13,2
1341,2025-02-24,16,0
1342,2024-09-27,35,0
1342,2024-10-27,54,0
1342,2024-11-26,86,0
1342,2024-12-26,85,0
1342,2025-01-25,56,0
1342,2025-02-24,99,1
1342,2025-03-26,9,0
1342,2025-04-25,19,0
1343,2024-11-26,30,0
1343,2024-12-26,39,1
1343,2025-01-25,43,0
1343,2025-02-24,74,0
1343,2025-03-26,59,0
1343,2025-04-25,18,0
1343,2025-05-25,75,0
1343,2025-06-24,43,0
1343,2025-07-24,55,0
1343,2025-08-23,12,0
1343,2025-09-22,15,0
1343,2025-10-22,98,0
1343,2025-11-21,3,0
1343,2025-12-21,7,1
1344,2024-04-30,16,0
1345,2024-09-27,15,0
1346,2024-07-29,9,0
1347,2024-04-30,35,2
1347,2024-05-30,90,0
1347,2024-06-29,15,0
1347,2024-07-29,19,1
1348,2025-03-26,6,0
1349,2024-05-30,22,0
1349,2024-06-29,36,0
1349,2024-07-29,64,0
1349,2024-08-28,27,0
1349,2024-09-27,43,0
1349,2024-10-27,52,0
1349,2024-11-26,83,0
1349,2024-12-26,85,0
1349,2025-01-25,31,0
1349,2025-02-24,29,0
1349,2025-03-26,16,1
1349,2025-04-25,97,0
1349,2025-05-25,53,0
1349,2025-06-24,20,1
1349,2025-07-24,15,0
1349,2025-08-23,4,0
1350,2024-07-29,90,0
1350,2024-08-28,33,2
1350,2024-09-27,96,0
1350,2024-10-27,60,0
1350,2024-11-26,49,0
1350,2024-12-26,97,1
1350,2025-01-25,84,0
1350,2025-02-24,24,0
1350,2025-03-26,95,0
1350,2025-04-25,79,1
1350,2025-05-25,55,0
1350,2025-06-24,58,0
1350,2025-07-24,13,0
1350,2025-08-23,11,0
1350,2025-09-22,7,0
1351,2024-07-29,11,0
1351,2024-08-28,11,1
1351,2024-09-27,5,0
1352,2025-02-24,85,0
1352,2025-03-26,49,0
1352,2025-04-25,54,0
1352,2025-05-25,46,0
1352,2025-06-24,41,0
1352,2025-07-24,50,1
1352,2025-08-23,89,0
1352,2025-09-22,95,1
1352,2025-10-22,62,0
1352,2025-11-21,41,0
1352,2025-12-21,18,2
1352,2026-01-20,1,0
1353,2024-03-01,71,1
1353,2024-03-31,49,0
1353,2024-04-30,80,2
1353,2024-05-30,79,2
1353,2024-06-29,84,0
1353,2024-07-29,56,1
1353,2024-08-28,69,0
1353,2024-09-27,12,0
1353,2024-10-27,54,0
1353,2024-11-26,14,0
1353,2024-12-26,10,0
1354,2025-02-24,59,0
1354,2025-03-26,39,0
1354,2025-04-25,75,0
