Monto,ID_Transaccion,Fecha,ID_Empleado,ID_Proveedor
231.08,593,2025-01-24,EMP061,PROV021
491.29,594,2025-10-27,EMP077,PROV048
6216.94,595,2025-04-15,EMP089,PROV025
887.0,596,2025-01-02,EMP079,PROV026
2163.29,597,2025-07-05,EMP004,PROV009
221.13,598,2025-01-23,EMP019,PROV041
242.43,599,2025-12-29,EMP031,PROV029
120.71,600,2025-10-14,EMP096,PROV021
217.71,601,2025-04-18,EMP097,PROV031
360.73,602,2025-07-21,EMP012,PROV004
225.95,603,2025-05-29,EMP017,PROV047
150.45,604,2025-12-27,EMP030,PROV007
174.29,605,2025-07-16,EMP015,PROV046
834.75,606,2025-06-16,EMP085,PROV015
258.62,607,2025-05-13,EMP087,PROV029
535.23,608,2025-01-23,EMP090,PROV009
1015.86,609,2025-06-12,EMP087,PROV048
2403.2,610,2025-01-13,EMP051,PROV020
119.85,611,2025-12-23,EMP096,PROV040
3970.28,612,2025-08-20,EMP047,PROV042
1802.19,613,2025-02-27,EMP012,PROV049
145.72,614,2025-04-15,EMP077,PROV027
5586.72,615,2025-03-12,EMP099,PROV011
6946.16,616,2025-02-20,EMP047,PROV038
132.48,617,2025-05-12,EMP013,PROV013
357.89,618,2025-04-16,EMP070,PROV043
4096.4,619,2025-10-25,EMP052,PROV023
3137.04,620,2025-10-17,EMP042,PROV029
233.91,621,2025-11-28,EMP012,PROV017
262.24,622,2025-06-26,EMP011,PROV030
550.74,623,2025-09-11,EMP035,PROV023
931.21,624,2025-02-17,EMP005,PROV018
1723.89,625,2025-01-21,EMP023,PROV011
546.8,626,2025-03-30,EMP062,PROV010
841.53,627,2025-11-14,EMP009,PROV042
3125.66,628,2025-08-26,EMP059,PROV040
118.4,629,2025-08-04,EMP010,PROV034
319.8,630,2025-05-23,EMP055,PROV038
2671.16,631,2025-08-14,EMP025,PROV009
6171.83,632,2025-09-21,EMP017,PROV006
1055.25,633,2025-07-25,EMP065,PROV016
1159.38,634,2025-07-17,EMP043,PROV012
163.81,635,2025-01-11,EMP017,PROV040
784.92,636,2025-10-09,EMP013,PROV037
1162.08,637,2025-11-30,EMP003,PROV048
305.45,638,2025-09-16,EMP024,PROV024
345.53,639,2025-09-09,EMP030,PROV033
568.29,640,2025-05-22,EMP056,PROV014
109.68,641,2025-11-17,EMP035,PROV030
440.72,642,2025-02-04,EMP088,PROV025
264.79,643,2025-09-03,EMP054,PROV007
451.85,644,2025-08-30,EMP090,PROV028
173.59,645,2025-12-09,EMP039,PROV034
6040.25,646,2025-06-11,EMP079,PROV013
1538.81,647,2025-09-17,EMP072,PROV002
2281.42,648,2025-12-01,EMP032,PROV015
3787.41,649,2025-09-24,EMP066,PROV036
992.85,650,2025-02-09,EMP005,PROV017
149.22,651,2025-02-12,EMP044,PROV035
1186.35,652,2025-06-09,EMP072,PROV026
1491.7,653,2025-11-12,EMP014,PROV039
3096.56,654,2025-01-08,EMP019,PROV001
729.99,655,2025-12-17,EMP078,PROV038
179.95,656,2025-01-12,EMP092,PROV049
369.45,657,2025-07-18,EMP009,PROV032
532.31,658,2025-09-19,EMP082,PROV023
1958.1,659,2025-12-02,EMP035,PROV038
1385.34,660,2025-08-23,EMP071,PROV016
515.46,661,2025-02-22,EMP033,PROV041
9397.89,662,2025-04-17,EMP005,PROV048
1627.61,663,2025-09-27,EMP091,PROV041
298.16,664,2025-03-22,EMP032,PROV020
159.8,665,2025-01-29,EMP058,PROV003
202.17,666,2025-05-31,EMP065,PROV044
310.4,667,2025-02-02,EMP059,PROV014
209.59,668,2025-09-21,EMP096,PROV024
236.12,669,2025-07-17,EMP019,PROV050
371.7,670,2025-09-03,EMP063,PROV030
222.2,671,2025-10-16,EMP057,PROV017
6216.28,672,2025-10-31,EMP009,PROV016
144.7,673,2025-04-11,EMP020,PROV018
1119.5,674,2025-04-25,EMP032,PROV022
661.9,675,2025-01-17,EMP046,PROV022
9220.56,676,2025-05-14,EMP005,PROV018
167.52,677,2025-12-01,EMP094,PROV034
624.76,678,2025-12-03,EMP032,PROV012
8688.42,679,2025-06-28,EMP072,PROV012
5382.87,680,2025-04-02,EMP088,PROV036
4306.7,681,2025-03-23,EMP097,PROV035
327.95,682,2025-04-21,EMP073,PROV029
219.67,683,2025-09-12,EMP098,PROV021
2174.13,684,2025-06-15,EMP088,PROV033
7223.57,685,2025-06-11,EMP066,PROV043
1298.75,686,2025-07-11,EMP027,PROV032
1390.67,687,2025-03-19,EMP083,PROV005
363.04,688,2025-03-02,EMP068,PROV024
3459.28,689,2025-12-29,EMP048,PROV016
236.64,690,2025-02-06,EMP005,PROV050
443.97,691,2025-06-06,EMP002,PROV042
709.37,692,2025-04-12,EMP029,PROV044
1035.67,693,2025-04-12,EMP043,PROV030
305.37,694,2025-03-02,EMP005,PROV017
169.7,695,2025-11-01,EMP076,PROV002
1664.33,696,2025-03-21,EMP013,PROV031
377.8,697,2025-06-14,EMP081,PROV036
1453.71,698,2025-09-13,EMP026,PROV041
203.58,699,2025-03-16,EMP073,PROV039
916.81,700,2025-09-24,EMP005,PROV010
1161.93,701,2025-12-08,EMP077,PROV033
126.95,702,2025-10-20,EMP091,PROV024
471.2,703,2025-07-09,EMP076,PROV037
185.71,704,2025-03-10,EMP002,PROV012
133.89,705,2025-05-10,EMP037,PROV011
9548.18,706,2025-08-18,EMP005,PROV004
441.27,707,2025-05-07,EMP075,PROV041
4166.28,708,2025-12-18,EMP058,PROV013
323.06,709,2025-06-16,EMP059,PROV039
2306.78,710,2025-02-23,EMP059,PROV017
3314.79,711,2025-04-09,EMP031,PROV040
1553.38,712,2025-08-15,EMP085,PROV031
877.31,713,2025-01-24,EMP040,PROV030
666.32,714,2025-04-06,EMP034,PROV016
498.58,715,2025-06-02,EMP019,PROV036
7228.67,716,2025-07-27,EMP086,PROV038
4583.94,717,2025-09-26,EMP017,PROV012
8512.44,718,2025-01-06,EMP019,PROV049
177.25,719,2025-12-04,EMP087,PROV024
2895.58,720,2025-08-22,EMP079,PROV002
7528.02,721,2025-07-25,EMP025,PROV002
230.39,722,2025-11-11,EMP041,PROV013
135.83,723,2025-08-15,EMP014,PROV003
3035.58,724,2025-10-28,EMP009,PROV032
1409.11,725,2025-08-04,EMP034,PROV005
4826.78,726,2025-11-20,EMP062,PROV049
190.35,727,2025-01-08,EMP055,PROV042
3895.24,728,2025-08-02,EMP004,PROV020
253.08,729,2025-05-17,EMP084,PROV048
212.48,730,2025-06-17,EMP072,PROV015
213.07,731,2025-12-26,EMP060,PROV027
4257.45,732,2025-02-07,EMP097,PROV026
2139.9,733,2025-04-12,EMP049,PROV044
1112.07,734,2025-06-19,EMP042,PROV022
521.99,735,2025-04-16,EMP061,PROV011
5680.69,736,2025-11-12,EMP006,PROV006
609.38,737,2025-12-13,EMP100,PROV011
4297.33,738,2025-07-20,EMP074,PROV036
755.56,739,2025-07-28,EMP040,PROV026
567.4,740,2025-01-10,EMP040,PROV008
842.09,741,2025-10-22,EMP098,PROV030
400.64,742,2025-12-17,EMP059,PROV024
3127.65,743,2025-06-12,EMP054,PROV004
1012.61,744,2025-09-18,EMP068,PROV030
291.36,745,2025-09-24,EMP098,PROV020
6297.22,746,2025-11-13,EMP070,PROV036
585.84,747,2025-01-03,EMP035,PROV045
1222.1,748,2025-12-11,EMP043,PROV048
6500.46,749,2025-01-06,EMP091,PROV032
1772.05,750,2025-11-07,EMP047,PROV019
171.32,751,2025-08-23,EMP006,PROV016
7579.91,752,2025-03-28,EMP062,PROV019
1800.6,753,2025-09-20,EMP017,PROV007
467.53,754,2025-09-23,EMP013,PROV014
189.91,755,2025-01-03,EMP096,PROV023
3873.03,756,2025-09-11,EMP076,PROV044
1738.38,757,2025-07-05,EMP055,PROV038
1166.6,758,2025-08-12,EMP008,PROV049
6134.58,759,2025-03-18,EMP071,PROV031
3777.41,760,2025-09-25,EMP082,PROV033
201.07,761,2025-11-06,EMP059,PROV042
420.19,762,2025-06-21,EMP051,PROV019
314.04,763,2025-12-05,EMP096,PROV044
3075.34,764,2025-11-02,EMP024,PROV031
116.7,765,2025-05-12,EMP065,PROV014
1379.68,766,2025-10-09,EMP010,PROV030
3349.02,767,2025-04-24,EMP054,PROV028
5669.32,768,2025-02-25,EMP099,PROV016
483.24,769,2025-01-14,EMP078,PROV027
4390.51,770,2025-10-28,EMP087,PROV049
166.44,771,2025-01-12,EMP029,PROV041
4930.65,772,2025-01-15,EMP093,PROV048
179.88,773,2025-05-04,EMP044,PROV028
623.12,774,2025-06-19,EMP060,PROV026
3931.79,775,2025-05-14,EMP020,PROV020
199.45,776,2025-12-15,EMP036,PROV018
287.41,777,2025-03-01,EMP034,PROV006
2782.95,778,2025-01-28,EMP046,PROV037
2754.69,779,2025-12-11,EMP023,PROV021
1915.56,780,2025-07-31,EMP055,PROV017
2442.85,781,2025-05-13,EMP038,PROV001
1217.44,782,2025-03-24,EMP077,PROV023
318.86,783,2025-01-29,EMP019,PROV009
491.35,784,2025-03-06,EMP006,PROV033
230.78,785,2025-09-25,EMP051,PROV031
6559.96,786,2025-02-27,EMP081,PROV014
1468.19,787,2025-04-29,EMP043,PROV020
633.44,788,2025-09-20,EMP022,PROV012
839.48,789,2025-01-09,EMP040,PROV003
7844.53,790,2025-12-18,EMP033,PROV025
202.63,791,2025-12-12,EMP087,PROV044
1487.51,792,2025-02-27,EMP064,PROV009
1027.49,793,2025-06-22,EMP004,PROV029
1670.74,794,2025-01-12,EMP095,PROV013
108.7,795,2025-12-04,EMP073,PROV049
5549.42,796,2025-10-05,EMP075,PROV030
7315.37,797,2025-05-29,EMP007,PROV017
1349.79,798,2025-10-07,EMP035,PROV027
2473.44,799,2025-09-30,EMP040,PROV031
6998.4,800,2025-10-16,EMP048,PROV012
2597.03,801,2025-10-03,EMP067,PROV043
201.87,802,2025-08-02,EMP008,PROV049
1420.94,803,2025-02-22,EMP018,PROV048
1634.67,804,2025-01-08,EMP043,PROV004
705.12,805,2025-10-23,EMP048,PROV014
2970.9,806,2025-09-01,EMP023,PROV014
7391.52,807,2025-03-18,EMP079,PROV026
7098.02,808,2025-11-24,EMP028,PROV048
797.4,809,2025-06-07,EMP074,PROV024
168.45,810,2025-09-03,EMP058,PROV009
9325.72,811,2025-02-16,EMP005,PROV009
4762.07,812,2025-04-24,EMP074,PROV018
177.55,813,2025-09-05,EMP078,PROV039
6945.18,814,2025-01-11,EMP065,PROV021
5492.79,815,2025-12-01,EMP093,PROV035
1090.63,816,2025-08-03,EMP075,PROV026
1522.48,817,2025-02-26,EMP058,PROV002
628.07,818,2025-10-02,EMP056,PROV038
128.68,819,2025-11-20,EMP067,PROV002
468.16,820,2025-08-23,EMP067,PROV003
4033.73,821,2025-04-17,EMP049,PROV008
102.16,822,2025-09-13,EMP050,PROV016
464.51,823,2025-08-23,EMP024,PROV036
625.66,824,2025-01-16,EMP060,PROV016
1187.93,825,2025-08-24,EMP100,PROV035
6913.71,826,2025-03-09,EMP046,PROV003
492.82,827,2025-02-13,EMP017,PROV012
494.2,828,2025-05-26,EMP046,PROV033
2985.4,829,2025-07-08,EMP096,PROV049
802.48,830,2025-05-24,EMP077,PROV018
281.33,831,2025-01-18,EMP059,PROV008
803.3,832,2025-05-10,EMP063,PROV002
191.3,833,2025-05-03,EMP057,PROV030
225.31,834,2025-06-27,EMP056,PROV047
992.51,835,2025-10-23,EMP005,PROV037
688.42,836,2025-09-17,EMP010,PROV023
6756.03,837,2025-06-17,EMP060,PROV024
530.63,838,2025-09-16,EMP034,PROV026
1449.36,839,2025-04-04,EMP022,PROV013
1838.77,840,2025-05-13,EMP044,PROV017
106.22,841,2025-06-29,EMP053,PROV041
2123.61,842,2025-01-31,EMP088,PROV022
227.02,843,2025-02-17,EMP064,PROV041
8358.74,844,2025-04-19,EMP094,PROV004
198.3,845,2025-09-16,EMP081,PROV038
674.91,846,2025-12-22,EMP039,PROV021
148.15,847,2025-08-13,EMP028,PROV030
9857.09,848,2025-11-18,EMP005,PROV002
1010.16,849,2025-11-28,EMP044,PROV049
1551.57,850,2025-02-19,EMP086,PROV030
136.19,851,2025-01-22,EMP060,PROV016
3161.7,852,2025-04-25,EMP090,PROV042
262.91,853,2025-06-07,EMP026,PROV016
6253.29,854,2025-08-20,EMP079,PROV022
257.2,855,2025-01-01,EMP037,PROV021
240.64,856,2025-11-25,EMP048,PROV005
118.33,857,2025-03-01,EMP011,PROV019
879.29,858,2025-03-17,EMP083,PROV039
1347.98,859,2025-02-07,EMP007,PROV028
135.34,860,2025-11-16,EMP018,PROV016
3556.77,861,2025-01-19,EMP058,PROV017
806.45,862,2025-06-08,EMP040,PROV001
1118.87,863,2025-04-08,EMP091,PROV015
761.25,864,2025-03-14,EMP072,PROV036
633.18,865,2025-07-15,EMP049,PROV026
1316.08,866,2025-06-10,EMP035,PROV036
204.4,867,2025-09-06,EMP069,PROV044
231.13,868,2025-07-13,EMP013,PROV014
5291.41,869,2025-09-05,EMP034,PROV043
7802.45,870,2025-11-27,EMP038,PROV043
557.98,871,2025-01-15,EMP047,PROV030
347.93,872,2025-02-09,EMP051,PROV011
1940.88,873,2025-09-09,EMP010,PROV043
656.85,874,2025-09-22,EMP064,PROV003
112.4,875,2025-07-18,EMP050,PROV014
205.26,876,2025-08-27,EMP085,PROV040
2703.61,877,2025-10-05,EMP043,PROV021
2078.97,878,2025-01-16,EMP054,PROV011
113.29,879,2025-07-26,EMP094,PROV022
277.94,880,2025-09-12,EMP031,PROV025
289.83,881,2025-11-03,EMP020,PROV023
2206.91,882,2025-06-11,EMP085,PROV048
109.5,883,2025-03-01,EMP036,PROV035
161.52,884,2025-04-23,EMP011,PROV003
3979.53,885,2025-09-08,EMP050,PROV038
227.56,886,2025-09-23,EMP039,PROV034
2020.66,887,2025-10-17,EMP006,PROV029
299.48,888,2025-08-06,EMP092,PROV036
158.08,889,2025-10-14,EMP007,PROV034
306.44,890,2025-02-23,EMP067,PROV032
2783.13,891,2025-10-12,EMP004,PROV035
5145.09,892,2025-07-06,EMP096,PROV041
4575.51,893,2025-04-07,EMP019,PROV014
622.83,894,2025-10-29,EMP003,PROV022
2168.55,895,2025-03-17,EMP009,PROV009
257.02,896,2025-10-29,EMP011,PROV001
385.74,897,2025-12-01,EMP030,PROV045
6204.0,898,2025-03-20,EMP086,PROV002
106.17,899,2025-10-24,EMP053,PROV048
148.26,900,2025-12-03,EMP093,PROV024
260.48,901,2025-05-01,EMP089,PROV032
113.0,902,2025-09-02,EMP048,PROV019
230.61,903,2025-02-19,EMP041,PROV030
1465.83,904,2025-04-13,EMP053,PROV019
696.38,905,2025-01-12,EMP035,PROV044
6100.19,906,2025-06-12,EMP094,PROV030
4314.07,907,2025-01-27,EMP099,PROV040
482.65,908,2025-12-19,EMP011,PROV024
330.25,909,2025-06-10,EMP084,PROV011
574.63,910,2025-01-31,EMP058,PROV015
1515.62,911,2025-09-08,EMP100,PROV049
343.66,912,2025-01-11,EMP026,PROV002
1771.32,913,2025-03-05,EMP091,PROV013
658.91,914,2025-07-22,EMP084,PROV041
1270.85,915,2025-05-31,EMP054,PROV009
745.17,916,2025-02-05,EMP082,PROV031
388.09,917,2025-12-17,EMP087,PROV021
7886.91,918,2025-11-12,EMP100,PROV012
3366.76,919,2025-06-05,EMP082,PROV036
190.65,920,2025-05-31,EMP086,PROV011
5456.77,921,2025-03-09,EMP017,PROV048
943.76,922,2025-01-24,EMP005,PROV041
6153.25,923,2025-06-13,EMP094,PROV006
3978.42,924,2025-08-23,EMP015,PROV046
708.64,925,2025-05-09,EMP059,PROV025
110.9,926,2025-05-25,EMP004,PROV028
344.63,927,2025-11-07,EMP046,PROV038
1211.35,928,2025-11-27,EMP072,PROV027
1849.08,929,2025-06-26,EMP056,PROV049
327.93,930,2025-01-12,EMP082,PROV043
189.98,931,2025-12-12,EMP044,PROV046
4675.85,932,2025-07-17,EMP031,PROV035
9306.89,933,2025-07-09,EMP005,PROV035
1125.59,934,2025-12-24,EMP039,PROV013
220.47,935,2025-06-19,EMP052,PROV008
350.44,936,2025-02-20,EMP071,PROV040
108.84,937,2025-08-28,EMP071,PROV003
6739.03,938,2025-10-28,EMP031,PROV025
171.99,939,2025-06-23,EMP060,PROV029
1422.44,940,2025-12-13,EMP041,PROV022
353.27,941,2025-01-26,EMP032,PROV050
1283.38,942,2025-03-05,EMP052,PROV012
2008.36,943,2025-06-25,EMP021,PROV005
4565.45,944,2025-12-15,EMP054,PROV049
258.73,945,2025-03-31,EMP085,PROV005
105.19,946,2025-02-17,EMP059,PROV010
187.83,947,2025-09-23,EMP024,PROV022
6310.12,948,2025-01-11,EMP026,PROV018
5594.74,949,2025-11-07,EMP078,PROV013
1566.12,950,2025-12-18,EMP044,PROV010
1588.67,951,2025-07-29,EMP031,PROV015
2138.32,952,2025-02-09,EMP052,PROV010
224.26,953,2025-07-06,EMP016,PROV013
6742.55,954,2025-05-16,EMP015,PROV032
687.92,955,2025-04-18,EMP009,PROV015
583.82,956,2025-07-21,EMP016,PROV001
1091.03,957,2025-04-09,EMP002,PROV032
124.15,958,2025-11-09,EMP099,PROV016
215.06,959,2025-08-20,EMP028,PROV007
2992.73,960,2025-10-09,EMP051,PROV049
146.42,961,2025-09-03,EMP019,PROV024
1608.07,962,2025-01-08,EMP021,PROV038
309.53,963,2025-02-12,EMP037,PROV042
600.61,964,2025-12-09,EMP007,PROV033
377.91,965,2025-06-06,EMP008,PROV013
514.45,966,2025-09-10,EMP048,PROV007
2742.15,967,2025-03-19,EMP001,PROV049
392.87,968,2025-09-20,EMP050,PROV010
1357.72,969,2025-05-13,EMP042,PROV028
895.57,970,2025-05-30,EMP091,PROV041
2124.92,971,2025-03-24,EMP051,PROV018
7475.83,972,2025-05-15,EMP034,PROV030
2918.4,973,2025-12-27,EMP033,PROV025
269.08,974,2025-11-27,EMP079,PROV017
115.44,975,2025-05-24,EMP015,PROV020
334.6,976,2025-12-24,EMP019,PROV046
1549.37,977,2025-09-16,EMP011,PROV041
126.72,978,2025-01-17,EMP016,PROV011
983.41,979,2025-10-08,EMP005,PROV006
1562.02,980,2025-07-05,EMP084,PROV013
466.11,981,2025-07-16,EMP076,PROV007
3481.97,982,2025-01-01,EMP063,PROV049
163.38,983,2025-08-07,EMP029,PROV018
141.34,984,2025-07-16,EMP085,PROV050
2860.08,985,2025-02-01,EMP005,PROV040
979.45,986,2025-07-14,EMP005,PROV007
2381.25,987,2025-07-16,EMP052,PROV038
740.72,988,2025-11-13,EMP095,PROV009
311.03,989,2025-03-23,EMP090,PROV020
4347.15,990,2025-11-18,EMP031,PROV037
3970.38,991,2025-02-25,EMP026,PROV050
2451.28,992,2025-10-08,EMP004,PROV007
350.18,993,2025-05-19,EMP093,PROV045
1515.17,994,2025-04-11,EMP017,PROV028
527.17,995,2025-01-23,EMP002,PROV016
152.46,996,2025-05-31,EMP067,PROV007
6833.25,997,2025-03-25,EMP066,PROV011
187.77,998,2025-11-24,EMP091,PROV006
7951.97,999,2025-04-13,EMP002,PROV005
779.85,1000,2025-10-19,EMP049,PROV044
234.57,1001,2025-12-17,EMP091,PROV039
1212.84,1002,2025-05-08,EMP059,PROV029
5570.47,1003,2025-04-23,EMP078,PROV038
2913.73,1004,2025-03-01,EMP035,PROV005
4103.2,1005,2025-09-08,EMP081,PROV027
2077.62,1006,2025-04-23,EMP079,PROV037
2424.11,1007,2025-02-12,EMP078,PROV050
4993.34,1008,2025-11-27,EMP056,PROV035
315.74,1009,2025-01-25,EMP012,PROV023
952.47,1010,2025-09-29,EMP005,PROV029
276.96,1011,2025-01-22,EMP063,PROV025
9447.92,1012,2025-08-15,EMP005,PROV040
7728.92,1013,2025-02-09,EMP027,PROV027
119.91,1014,2025-08-15,EMP030,PROV049
2577.21,1015,2025-04-23,EMP025,PROV046
7087.56,1016,2025-09-06,EMP062,PROV049
229.69,1017,2025-12-21,EMP083,PROV038
1367.38,1018,2025-10-25,EMP049,PROV046
6776.05,1019,2025-04-13,EMP061,PROV018
116.92,1020,2025-04-01,EMP077,PROV042
2482.22,1021,2025-04-12,EMP100,PROV020
393.28,1022,2025-06-08,EMP022,PROV049
7059.8,1023,2025-06-24,EMP046,PROV044
8752.19,1024,2025-02-16,EMP095,PROV012
7736.29,1025,2025-03-02,EMP041,PROV044
888.03,1026,2025-05-08,EMP032,PROV017
5297.67,1027,2025-04-08,EMP068,PROV017
4887.64,1028,2025-09-25,EMP040,PROV040
434.71,1029,2025-01-17,EMP013,PROV023
4548.11,1030,2025-05-14,EMP033,PROV047
118.58,1031,2025-04-08,EMP036,PROV012
1557.9,1032,2025-02-23,EMP020,PROV041
288.41,1033,2025-01-22,EMP071,PROV008
174.23,1034,2025-05-22,EMP057,PROV046
142.53,1035,2025-10-28,EMP043,PROV040
2469.32,1036,2025-07-10,EMP078,PROV041
478.35,1037,2025-04-01,EMP072,PROV042
2815.36,1038,2025-10-07,EMP081,PROV046
135.12,1039,2025-10-20,EMP007,PROV028
427.15,1040,2025-12-25,EMP090,PROV003
1199.45,1041,2025-10-17,EMP013,PROV045
3814.58,1042,2025-09-30,EMP047,PROV019
434.02,1043,2025-10-12,EMP045,PROV038
1785.59,1044,2025-12-12,EMP010,PROV008
5915.01,1045,2025-08-18,EMP083,PROV044
1705.01,1046,2025-09-20,EMP003,PROV032
292.36,1047,2025-06-05,EMP079,PROV034
111.89,1048,2025-07-27,EMP066,PROV007
5497.91,1049,2025-05-15,EMP043,PROV048
110.29,1050,2025-03-30,EMP041,PROV029
5615.69,1051,2025-07-20,EMP063,PROV048
1142.55,1052,2025-08-12,EMP005,PROV039
7553.28,1053,2025-03-14,EMP060,PROV039
3958.83,1054,2025-07-05,EMP046,PROV043
9905.31,1055,2025-01-27,EMP005,PROV040
502.83,1056,2025-02-13,EMP019,PROV001
3422.76,1057,2025-08-20,EMP041,PROV050
636.59,1058,2025-12-08,EMP074,PROV027
911.49,1059,2025-04-19,EMP005,PROV034
1798.92,1060,2025-02-06,EMP021,PROV003
5589.26,1061,2025-12-02,EMP090,PROV030
9293.24,1062,2025-03-31,EMP005,PROV050
3439.91,1063,2025-08-15,EMP050,PROV025
684.75,1064,2025-11-04,EMP074,PROV021
696.17,1065,2025-12-12,EMP014,PROV020
2986.51,1066,2025-07-23,EMP054,PROV033
300.3,1067,2025-06-11,EMP030,PROV049
166.32,1068,2025-02-27,EMP078,PROV021
511.97,1069,2025-11-04,EMP014,PROV023
375.39,1070,2025-10-02,EMP049,PROV016
391.4,1071,2025-11-17,EMP050,PROV029
293.23,1072,2025-05-02,EMP057,PROV043
121.39,1073,2025-04-11,EMP053,PROV031
108.58,1074,2025-02-26,EMP023,PROV001
9450.28,1075,2025-09-22,EMP005,PROV010
717.04,1076,2025-01-06,EMP014,PROV014
587.02,1077,2025-05-01,EMP065,PROV020
2287.15,1078,2025-06-03,EMP051,PROV020
273.22,1079,2025-07-11,EMP026,PROV019
7941.86,1080,2025-05-20,EMP037,PROV036
3738.44,1081,2025-03-13,EMP024,PROV005
150.95,1082,2025-01-31,EMP051,PROV004
684.17,1083,2025-08-14,EMP066,PROV015
5731.08,1084,2025-08-20,EMP001,PROV011
7752.9,1085,2025-04-28,EMP073,PROV025
860.6,1086,2025-03-15,EMP070,PROV049
1685.86,1087,2025-10-18,EMP097,PROV038
215.81,1088,2025-03-02,EMP051,PROV042
9601.46,1089,2025-05-29,EMP005,PROV028
290.63,1090,2025-01-01,EMP087,PROV026
7681.81,1091,2025-03-22,EMP036,PROV040
1992.02,1092,2025-08-01,EMP050,PROV049
1642.38,1093,2025-10-16,EMP075,PROV007
1060.17,1094,2025-08-23,EMP051,PROV008
289.29,1095,2025-11-20,EMP076,PROV001
225.45,1096,2025-08-27,EMP062,PROV023
276.04,1097,2025-12-31,EMP095,PROV033
235.98,1098,2025-05-25,EMP007,PROV015
3623.84,1099,2025-01-24,EMP024,PROV038
501.48,1100,2025-08-15,EMP080,PROV029
130.52,1101,2025-04-06,EMP013,PROV015
8673.72,1102,2025-01-31,EMP010,PROV015
5855.6,1103,2025-01-18,EMP083,PROV016
7169.76,1104,2025-06-04,EMP058,PROV041
9768.22,1105,2025-07-28,EMP005,PROV011
222.74,1106,2025-06-27,EMP062,PROV025
620.13,1107,2025-02-02,EMP018,PROV038
3284.56,1108,2025-10-22,EMP057,PROV040
2466.27,1109,2025-01-07,EMP018,PROV034
203.14,1110,2025-01-07,EMP034,PROV032
4282.19,1111,2025-01-17,EMP032,PROV020
281.11,1112,2025-05-07,EMP027,PROV027
280.31,1113,2025-06-27,EMP077,PROV024
1185.63,1114,2025-07-04,EMP057,PROV049
1534.19,1115,2025-12-25,EMP051,PROV027
1446.01,1116,2025-09-17,EMP033,PROV013
152.4,1117,2025-10-08,EMP062,PROV028
5687.5,1118,2025-07-07,EMP065,PROV023
339.78,1119,2025-01-27,EMP051,PROV004
181.56,1120,2025-02-01,EMP017,PROV045
5990.96,1121,2025-06-24,EMP007,PROV040
8152.73,1122,2025-11-06,EMP091,PROV021
5299.75,1123,2025-06-09,EMP077,PROV047
4159.41,1124,2025-05-14,EMP010,PROV037
2044.01,1125,2025-12-20,EMP034,PROV028
1263.91,1126,2025-01-25,EMP047,PROV011
149.27,1127,2025-02-25,EMP046,PROV026
656.0,1128,2025-01-11,EMP076,PROV005
556.39,1129,2025-07-14,EMP058,PROV046
330.76,1130,2025-07-11,EMP094,PROV028
2797.95,1131,2025-06-30,EMP002,PROV032
981.19,1132,2025-10-11,EMP005,PROV010
145.24,1133,2025-03-10,EMP011,PROV028
275.66,1134,2025-08-11,EMP088,PROV009
2325.51,1135,2025-06-19,EMP067,PROV040
141.99,1136,2025-06-10,EMP006,PROV020
5039.81,1137,2025-01-13,EMP058,PROV028
977.9,1138,2025-03-18,EMP005,PROV023
914.48,1139,2025-04-13,EMP005,PROV026
1530.44,1140,2025-01-05,EMP020,PROV006
4460.28,1141,2025-01-30,EMP093,PROV001
496.16,1142,2025-09-11,EMP007,PROV040
2270.03,1143,2025-08-19,EMP066,PROV025
1353.52,1144,2025-01-16,EMP002,PROV023
342.02,1145,2025-05-30,EMP050,PROV014
5718.21,1146,2025-10-12,EMP009,PROV022
3934.16,1147,2025-04-23,EMP092,PROV035
2074.45,1148,2025-10-15,EMP078,PROV032
5025.32,1149,2025-01-31,EMP059,PROV007
5427.36,1150,2025-07-06,EMP039,PROV044
2610.51,1151,2025-09-05,EMP078,PROV024
4720.92,1152,2025-01-02,EMP044,PROV038
2482.81,1153,2025-06-07,EMP010,PROV038
2292.35,1154,2025-03-30,EMP004,PROV029
1726.72,1155,2025-06-14,EMP031,PROV027
3202.09,1156,2025-04-01,EMP084,PROV016
207.59,1157,2025-03-31,EMP025,PROV034
5777.52,1158,2025-07-23,EMP057,PROV043
5542.26,1159,2025-04-07,EMP003,PROV046
114.42,1160,2025-11-03,EMP083,PROV024
4483.67,1161,2025-05-14,EMP097,PROV050
181.03,1162,2025-04-11,EMP024,PROV035
467.99,1163,2025-02-12,EMP074,PROV038
3069.14,1164,2025-01-18,EMP046,PROV027
209.66,1165,2025-06-20,EMP090,PROV021
4324.48,1166,2025-05-25,EMP068,PROV050
4616.03,1167,2025-10-13,EMP096,PROV022
1034.99,1168,2025-04-20,EMP088,PROV006
102.98,1169,2025-12-28,EMP080,PROV012
375.04,1170,2025-07-15,EMP066,PROV002
1713.38,1171,2025-05-12,EMP043,PROV044
9170.06,1172,2025-09-09,EMP005,PROV036
1834.96,1173,2025-09-11,EMP095,PROV035
330.83,1174,2025-07-24,EMP027,PROV041
1853.58,1175,2025-10-15,EMP089,PROV036
1202.18,1176,2025-04-21,EMP082,PROV014
3628.2,1177,2025-09-27,EMP055,PROV037
163.67,1178,2025-08-29,EMP032,PROV023
