fecha,product_id,stock_inicial,entradas,salidas,stock_final
2025-12-23,102,107,0,5,102
2025-12-24,102,102,0,5,97
2025-12-25,102,97,0,4,93
2025-12-26,102,93,0,4,89
2025-12-27,102,89,0,1,88
2025-12-28,102,88,0,7,81
2025-12-29,102,81,0,7,74
2025-12-30,102,74,0,0,74
2025-12-31,102,74,0,7,67
2026-01-01,102,67,0,4,63
2026-01-02,102,63,0,1,62
2026-01-03,102,62,0,1,61
2026-01-04,102,61,0,5,56
2026-01-05,102,56,0,8,48
2026-01-06,102,48,0,0,48
2026-01-07,102,48,0,5,43
2026-01-08,102,43,0,8,35
2026-01-09,102,35,0,5,30
2026-01-10,102,30,0,8,22
2026-01-11,102,22,0,8,14
2026-01-12,102,14,0,5,9
2026-01-13,102,9,0,3,6
2026-01-14,102,6,0,7,0
2026-01-15,102,0,0,0,0
2026-01-16,102,0,0,0,0
2026-01-17,102,0,0,0,0
2026-01-18,102,0,0,9,0
2026-01-19,102,0,0,1,0
2026-01-20,102,0,120,9,111
2026-01-21,102,111,0,9,102
2026-01-22,102,102,0,1,101
2026-01-23,102,101,0,1,100
2026-01-24,102,100,0,9,91
2026-01-25,102,91,0,6,85
2026-01-26,102,85,0,0,85
2026-01-27,102,85,0,7,78
2026-01-28,102,78,0,2,76
2026-01-29,102,76,0,5,71
2026-01-30,102,71,0,8,63
2026-01-31,102,63,0,5,58
2026-02-01,102,58,0,8,50
2026-02-02,102,50,0,6,44
2026-02-03,102,44,0,8,36
2026-02-04,102,36,0,7,29
2026-02-05,102,29,120,3,146
2026-02-06,102,146,0,6,140
2026-02-07,102,140,0,3,137
2026-02-08,102,137,0,3,134
2026-02-09,102,134,0,5,129
2026-02-10,102,129,0,9,120
2026-02-11,102,120,0,5,115
2026-02-12,102,115,0,9,106
2026-02-13,102,106,0,2,104
2026-02-14,102,104,0,8,96
2026-02-15,102,96,0,9,87
2026-02-16,102,87,0,1,86
2026-02-17,102,86,0,5,81
2026-02-18,102,81,0,6,75
2026-02-19,102,75,0,8,67
2026-02-20,102,67,0,2,65
2026-02-21,102,65,0,9,56
2026-02-22,102,56,0,2,54
2026-02-23,102,54,0,6,48
2026-02-24,102,48,0,3,45
2026-02-25,102,45,0,7,38
2026-02-26,102,38,0,4,34
2026-02-27,102,34,0,2,32
2026-02-28,102,32,0,5,27
2026-03-01,102,27,0,5,22
2026-03-02,102,22,0,7,15
2026-03-03,102,15,120,2,133
2026-03-04,102,133,0,9,124
2026-03-05,102,124,0,2,122
2026-03-06,102,122,0,2,120
2026-03-07,102,120,0,5,115
2026-03-08,102,115,0,0,115
2026-03-09,102,115,0,6,109
2026-03-10,102,109,0,0,109
2026-03-11,102,109,0,4,105
2026-03-12,102,105,0,9,96
2026-03-13,102,96,0,7,89
2026-03-14,102,89,0,3,86
2026-03-15,102,86,0,4,82
2026-03-16,102,82,0,3,79
2026-03-17,102,79,0,3,76
2026-03-18,102,76,0,7,69
2026-03-19,102,69,0,1,68
2026-03-20,102,68,0,0,68
2026-03-21,102,68,0,2,66
2026-03-22,102,66,0,8,58
2026-03-23,102,58,0,3,55
2026-03-24,102,55,0,9,46
2026-03-25,102,46,0,4,42
2026-03-26,102,42,0,1,41
2026-03-27,102,41,0,3,38
2026-03-28,102,38,0,1,37
2026-03-29,102,37,0,6,31
2026-03-30,102,31,0,2,29
2026-03-31,102,29,0,2,27
2026-04-01,102,27,0,7,20
2026-04-02,102,20,0,0,20
2026-04-03,102,20,0,7,13
2026-04-04,102,13,0,6,7
2026-04-05,102,7,0,1,6
2026-04-06,102,6,0,4,2
2026-04-07,102,2,0,8,0
2026-04-08,102,0,0,7,0
2026-04-09,102,0,0,3,0
2025-01-01,103,179,0,6,173
2025-01-02,103,173,0,5,168
2025-01-03,103,168,0,0,168
2025-01-04,103,168,0,8,160
2025-01-05,103,160,0,8,152
2025-01-06,103,152,0,1,151
2025-01-07,103,151,0,2,149
2025-01-08,103,149,0,4,145
2025-01-09,103,145,0,4,141
2025-01-10,103,141,0,0,141
2025-01-11,103,141,0,7,134
2025-01-12,103,134,0,7,127
2025-01-13,103,127,0,3,124
2025-01-14,103,124,0,6,118
2025-01-15,103,118,0,9,109
2025-01-16,103,109,0,2,107
2025-01-17,103,107,0,5,102
2025-01-18,103,102,0,9,93
2025-01-19,103,93,0,9,84
2025-01-20,103,84,0,8,76
2025-01-21,103,76,0,0,76
2025-01-22,103,76,0,4,72
2025-01-23,103,72,0,3,69
2025-01-24,103,69,0,7,62
2025-01-25,103,62,0,0,62
2025-01-26,103,62,0,8,54
2025-01-27,103,54,0,5,49
2025-01-28,103,49,0,3,46
2025-01-29,103,46,0,8,38
2025-01-30,103,38,0,4,34
2025-01-31,103,34,0,0,34
2025-02-01,103,34,0,7,27
2025-02-02,103,27,0,5,22
2025-02-03,103,22,0,3,19
2025-02-04,103,19,0,1,18
2025-02-05,103,18,0,4,14
2025-02-06,103,14,120,0,134
2025-02-07,103,134,0,6,128
2025-02-08,103,128,0,2,126
2025-02-09,103,126,0,5,121
2025-02-10,103,121,0,4,117
2025-02-11,103,117,0,4,113
2025-02-12,103,113,0,4,109
2025-02-13,103,109,0,0,109
2025-02-14,103,109,0,0,109
2025-02-15,103,109,0,2,107
2025-02-16,103,107,0,9,98
2025-02-17,103,98,0,3,95
2025-02-18,103,95,0,4,91
2025-02-19,103,91,0,1,90
2025-02-20,103,90,0,7,83
2025-02-21,103,83,0,1,82
2025-02-22,103,82,0,8,74
2025-02-23,103,74,0,1,73
2025-02-24,103,73,0,8,65
2025-02-25,103,65,0,6,59
2025-02-26,103,59,0,7,52
2025-02-27,103,52,0,1,51
2025-02-28,103,51,0,6,45
2025-03-01,103,45,0,5,40
2025-03-02,103,40,0,3,37
2025-03-03,103,37,0,3,34
2025-03-04,103,34,0,9,25
2025-03-05,103,25,0,7,18
2025-03-06,103,18,120,0,138
2025-03-07,103,138,0,6,132
2025-03-08,103,132,0,7,125
2025-03-09,103,125,0,5,120
2025-03-10,103,120,0,4,116
2025-03-11,103,116,0,5,111
2025-03-12,103,111,0,1,110
2025-03-13,103,110,0,0,110
2025-03-14,103,110,0,6,104
2025-03-15,103,104,0,6,98
2025-03-16,103,98,0,9,89
2025-03-17,103,89,0,9,80
2025-03-18,103,80,0,1,79
2025-03-19,103,79,0,1,78
2025-03-20,103,78,0,0,78
2025-03-21,103,78,0,9,69
2025-03-22,103,69,0,7,62
2025-03-23,103,62,0,7,55
2025-03-24,103,55,0,0,55
2025-03-25,103,55,0,7,48
2025-03-26,103,48,0,8,40
2025-03-27,103,40,0,3,37
2025-03-28,103,37,0,2,35
2025-03-29,103,35,120,4,151
2025-03-30,103,151,0,4,147
2025-03-31,103,147,0,8,139
2025-04-01,103,139,0,9,130
2025-04-02,103,130,0,1,129
2025-04-03,103,129,0,1,128
2025-04-04,103,128,0,5,123
2025-04-05,103,123,0,8,115
2025-04-06,103,115,0,0,115
2025-04-07,103,115,0,8,107
2025-04-08,103,107,0,8,99
2025-04-09,103,99,0,8,91
2025-04-10,103,91,0,4,87
2025-04-11,103,87,0,8,79
2025-04-12,103,79,0,3,76
2025-04-13,103,76,0,1,75
2025-04-14,103,75,0,5,70
2025-04-15,103,70,0,3,67
2025-04-16,103,67,0,5,62
2025-04-17,103,62,0,2,60
2025-04-18,103,60,0,5,55
2025-04-19,103,55,0,1,54
2025-04-20,103,54,0,1,53
2025-04-21,103,53,0,8,45
2025-04-22,103,45,0,6,39
2025-04-23,103,39,0,0,39
2025-04-24,103,39,0,5,34
2025-04-25,103,34,0,4,30
2025-04-26,103,30,0,9,21
2025-04-27,103,21,0,4,17
2025-04-28,103,17,0,8,9
2025-04-29,103,9,0,0,9
2025-04-30,103,9,0,5,4
2025-05-01,103,4,0,2,2
2025-05-02,103,2,0,9,0
2025-05-03,103,0,0,8,0
2025-05-04,103,0,0,9,0
2025-05-05,103,0,120,1,119
2025-05-06,103,119,0,5,114
2025-05-07,103,114,0,4,110
2025-05-08,103,110,0,9,101
2025-05-09,103,101,0,8,93
2025-05-10,103,93,0,4,89
2025-05-11,103,89,0,1,88
2025-05-12,103,88,0,4,84
2025-05-13,103,84,0,3,81
2025-05-14,103,81,0,6,75
2025-05-15,103,75,0,5,70
2025-05-16,103,70,0,1,69
2025-05-17,103,69,0,4,65
2025-05-18,103,65,0,6,59
2025-05-19,103,59,0,6,53
2025-05-20,103,53,0,4,49
2025-05-21,103,49,0,8,41
2025-05-22,103,41,0,3,38
2025-05-23,103,38,120,3,155
2025-05-24,103,155,0,4,151
2025-05-25,103,151,0,5,146
2025-05-26,103,146,0,2,144
2025-05-27,103,144,0,1,143
2025-05-28,103,143,0,3,140
2025-05-29,103,140,0,4,136
2025-05-30,103,136,0,3,133
2025-05-31,103,133,0,2,131
2025-06-01,103,131,0,7,124
2025-06-02,103,124,0,9,115
2025-06-03,103,115,0,3,112
2025-06-04,103,112,0,1,111
2025-06-05,103,111,0,1,110
2025-06-06,103,110,0,0,110
2025-06-07,103,110,0,3,107
2025-06-08,103,107,0,9,98
2025-06-09,103,98,0,8,90
2025-06-10,103,90,0,6,84
2025-06-11,103,84,0,9,75
2025-06-12,103,75,0,6,69
2025-06-13,103,69,0,6,63
2025-06-14,103,63,0,7,56
2025-06-15,103,56,0,0,56
2025-06-16,103,56,0,9,47
2025-06-17,103,47,0,9,38
2025-06-18,103,38,120,3,155
2025-06-19,103,155,0,3,152
2025-06-20,103,152,0,5,147
2025-06-21,103,147,0,6,141
2025-06-22,103,141,0,5,136
2025-06-23,103,136,0,0,136
2025-06-24,103,136,0,7,129
2025-06-25,103,129,0,9,120
2025-06-26,103,120,0,6,114
2025-06-27,103,114,0,5,109
2025-06-28,103,109,0,5,104
2025-06-29,103,104,0,4,100
2025-06-30,103,100,0,5,95
2025-07-01,103,95,0,8,87
2025-07-02,103,87,0,9,78
2025-07-03,103,78,0,8,70
2025-07-04,103,70,0,9,61
2025-07-05,103,61,0,7,54
2025-07-06,103,54,0,9,45
2025-07-07,103,45,0,8,37
2025-07-08,103,37,0,7,30
2025-07-09,103,30,0,0,30
2025-07-10,103,30,0,4,26
2025-07-11,103,26,0,7,19
2025-07-12,103,19,0,6,13
2025-07-13,103,13,0,1,12
2025-07-14,103,12,0,9,3
2025-07-15,103,3,0,1,2
2025-07-16,103,2,0,0,2
2025-07-17,103,2,0,1,1
2025-07-18,103,1,0,4,0
2025-07-19,103,0,0,4,0
2025-07-20,103,0,0,6,0
2025-07-21,103,0,0,9,0
2025-07-22,103,0,0,8,0
2025-07-23,103,0,0,1,0
2025-07-24,103,0,0,6,0
2025-07-25,103,0,0,2,0
2025-07-26,103,0,0,6,0
2025-07-27,103,0,0,6,0
2025-07-28,103,0,0,2,0
2025-07-29,103,0,0,5,0
2025-07-30,103,0,0,6,0
2025-07-31,103,0,0,3,0
2025-08-01,103,0,0,0,0
2025-08-02,103,0,0,8,0
2025-08-03,103,0,0,5,0
2025-08-04,103,0,0,3,0
2025-08-05,103,0,0,1,0
2025-08-06,103,0,0,4,0
2025-08-07,103,0,0,7,0
2025-08-08,103,0,0,5,0
2025-08-09,103,0,0,9,0
2025-08-10,103,0,0,5,0
2025-08-11,103,0,0,1,0
2025-08-12,103,0,0,2,0
2025-08-13,103,0,0,3,0
2025-08-14,103,0,0,9,0
2025-08-15,103,0,120,8,112
2025-08-16,103,112,0,6,106
2025-08-17,103,106,0,9,97
2025-08-18,103,97,0,8,89
2025-08-19,103,89,0,6,83
2025-08-20,103,83,0,0,83
2025-08-21,103,83,0,7,76
2025-08-22,103,76,0,3,73
2025-08-23,103,73,0,2,71
2025-08-24,103,71,0,6,65
2025-08-25,103,65,0,2,63
2025-08-26,103,63,0,7,56
2025-08-27,103,56,0,5,51
2025-08-28,103,51,0,4,47
2025-08-29,103,47,0,3,44
2025-08-30,103,44,0,7,37
2025-08-31,103,37,0,0,37
2025-09-01,103,37,0,4,33
2025-09-02,103,33,0,5,28
2025-09-03,103,28,0,6,22
2025-09-04,103,22,0,4,18
2025-09-05,103,18,0,5,13
2025-09-06,103,13,0,3,10
2025-09-07,103,10,0,1,9
2025-09-08,103,9,0,8,1
2025-09-09,103,1,0,8,0
2025-09-10,103,0,0,2,0
2025-09-11,103,0,0,6,0
2025-09-12,103,0,120,1,119
2025-09-13,103,119,0,6,113
2025-09-14,103,113,0,5,108
2025-09-15,103,108,0,2,106
2025-09-16,103,106,0,5,101
2025-09-17,103,101,0,5,96
2025-09-18,103,96,0,4,92
2025-09-19,103,92,0,3,89
2025-09-20,103,89,0,9,80
2025-09-21,103,80,0,0,80
2025-09-22,103,80,0,9,71
2025-09-23,103,71,0,5,66
2025-09-24,103,66,0,1,65
2025-09-25,103,65,0,2,63
2025-09-26,103,63,0,7,56
2025-09-27,103,56,0,9,47
2025-09-28,103,47,0,5,42
2025-09-29,103,42,0,2,40
2025-09-30,103,40,0,6,34
2025-10-01,103,34,0,8,26
2025-10-02,103,26,0,2,24
2025-10-03,103,24,0,1,23
2025-10-04,103,23,0,3,20
2025-10-05,103,20,0,9,11
2025-10-06,103,11,0,8,3
2025-10-07,103,3,0,0,3
2025-10-08,103,3,120,0,123
2025-10-09,103,123,0,5,118
2025-10-10,103,118,0,3,115
2025-10-11,103,115,0,2,113
2025-10-12,103,113,0,2,111
2025-10-13,103,111,0,8,103
2025-10-14,103,103,0,5,98
2025-10-15,103,98,0,8,90
2025-10-16,103,90,0,4,86
2025-10-17,103,86,0,1,85
2025-10-18,103,85,0,7,78
2025-10-19,103,78,0,4,74
2025-10-20,103,74,0,1,73
2025-10-21,103,73,0,3,70
2025-10-22,103,70,0,8,62
2025-10-23,103,62,0,3,59
2025-10-24,103,59,0,3,56
2025-10-25,103,56,0,1,55
2025-10-26,103,55,0,5,50
2025-10-27,103,50,0,1,49
2025-10-28,103,49,0,6,43
2025-10-29,103,43,0,2,41
2025-10-30,103,41,0,2,39
2025-10-31,103,39,0,1,38
2025-11-01,103,38,0,1,37
2025-11-02,103,37,0,1,36
2025-11-03,103,36,0,7,29
2025-11-04,103,29,0,6,23
2025-11-05,103,23,0,2,21
2025-11-06,103,21,0,2,19
2025-11-07,103,19,0,0,19
2025-11-08,103,19,0,6,13
2025-11-09,103,13,0,4,9
2025-11-10,103,9,0,3,6
2025-11-11,103,6,0,3,3
2025-11-12,103,3,0,6,0
2025-11-13,103,0,0,4,0
2025-11-14,103,0,0,2,0
2025-11-15,103,0,0,5,0
2025-11-16,103,0,0,4,0
2025-11-17,103,0,0,4,0
2025-11-18,103,0,0,1,0
2025-11-19,103,0,0,4,0
2025-11-20,103,0,0,4,0
2025-11-21,103,0,0,9,0
2025-11-22,103,0,0,4,0
2025-11-23,103,0,0,4,0
2025-11-24,103,0,0,4,0
2025-11-25,103,0,0,4,0
2025-11-26,103,0,120,3,117
2025-11-27,103,117,0,0,117
2025-11-28,103,117,0,2,115
2025-11-29,103,115,0,0,115
2025-11-30,103,115,0,4,111
2025-12-01,103,111,0,3,108
2025-12-02,103,108,0,6,102
2025-12-03,103,102,0,4,98
2025-12-04,103,98,0,9,89
2025-12-05,103,89,0,3,86
2025-12-06,103,86,0,1,85
2025-12-07,103,85,0,3,82
2025-12-08,103,82,0,1,81
2025-12-09,103,81,0,7,74
2025-12-10,103,74,0,2,72
2025-12-11,103,72,0,8,64
2025-12-12,103,64,0,3,61
2025-12-13,103,61,0,5,56
2025-12-14,103,56,0,9,47
2025-12-15,103,47,0,4,43
2025-12-16,103,43,0,9,34
2025-12-17,103,34,0,8,26
2025-12-18,103,26,0,7,19
2025-12-19,103,19,0,0,19
2025-12-20,103,19,0,0,19
2025-12-21,103,19,0,9,10
2025-12-22,103,10,0,7,3
2025-12-23,103,3,0,6,0
2025-12-24,103,0,0,5,0
2025-12-25,103,0,0,0,0
2025-12-26,103,0,0,7,0
2025-12-27,103,0,0,4,0
2025-12-28,103,0,0,0,0
2025-12-29,103,0,0,7,0
2025-12-30,103,0,0,8,0
2025-12-31,103,0,0,0,0
2026-01-01,103,0,0,7,0
2026-01-02,103,0,0,0,0
2026-01-03,103,0,120,4,116
2026-01-04,103,116,0,7,109
2026-01-05,103,109,0,9,100
2026-01-06,103,100,0,3,97
2026-01-07,103,97,0,3,94
2026-01-08,103,94,0,2,92
2026-01-09,103,92,0,6,86
2026-01-10,103,86,0,2,84
2026-01-11,103,84,0,2,82
2026-01-12,103,82,0,9,73
2026-01-13,103,73,0,4,69
2026-01-14,103,69,0,4,65
2026-01-15,103,65,0,5,60
2026-01-16,103,60,0,7,53
2026-01-17,103,53,0,9,44
2026-01-18,103,44,0,5,39
2026-01-19,103,39,0,0,39
2026-01-20,103,39,0,7,32
2026-01-21,103,32,0,1,31
2026-01-22,103,31,0,2,29
2026-01-23,103,29,0,3,26
2026-01-24,103,26,0,8,18
2026-01-25,103,18,120,6,132
2026-01-26,103,132,0,1,131
2026-01-27,103,131,0,9,122
2026-01-28,103,122,0,4,118
2026-01-29,103,118,0,3,115
2026-01-30,103,115,0,7,108
2026-01-31,103,108,0,1,107
2026-02-01,103,107,0,5,102
2026-02-02,103,102,0,4,98
2026-02-03,103,98,0,1,97
2026-02-04,103,97,0,9,88
2026-02-05,103,88,0,0,88
2026-02-06,103,88,0,7,81
2026-02-07,103,81,0,1,80
2026-02-08,103,80,0,6,74
2026-02-09,103,74,0,8,66
2026-02-10,103,66,0,8,58
2026-02-11,103,58,0,7,51
2026-02-12,103,51,0,9,42
2026-02-13,103,42,0,8,34
2026-02-14,103,34,0,3,31
2026-02-15,103,31,0,4,27
2026-02-16,103,27,0,2,25
2026-02-17,103,25,0,7,18
2026-02-18,103,18,120,9,129
2026-02-19,103,129,0,6,123
2026-02-20,103,123,0,6,117
2026-02-21,103,117,0,0,117
2026-02-22,103,117,0,8,109
2026-02-23,103,109,0,1,108
2026-02-24,103,108,0,4,104
2026-02-25,103,104,0,4,100
2026-02-26,103,100,0,7,93
2026-02-27,103,93,0,7,86
2026-02-28,103,86,0,6,80
2026-03-01,103,80,0,6,74
2026-03-02,103,74,0,5,69
2026-03-03,103,69,0,5,64
2026-03-04,103,64,0,8,56
2026-03-05,103,56,0,5,51
2026-03-06,103,51,0,1,50
2026-03-07,103,50,0,1,49
2026-03-08,103,49,0,4,45
2026-03-09,103,45,0,3,42
2026-03-10,103,42,0,1,41
2026-03-11,103,41,0,2,39
2026-03-12,103,39,0,5,34
2026-03-13,103,34,0,0,34
2026-03-14,103,34,0,5,29
2026-03-15,103,29,0,6,23
2026-03-16,103,23,0,8,15
2026-03-17,103,15,0,7,8
2026-03-18,103,8,0,7,1
2026-03-19,103,1,0,4,0
2026-03-20,103,0,0,3,0
2026-03-21,103,0,0,9,0
2026-03-22,103,0,0,8,0
2026-03-23,103,0,0,6,0
2026-03-24,103,0,0,1,0
2026-03-25,103,0,0,8,0
2026-03-26,103,0,0,5,0
2026-03-27,103,0,0,9,0
2026-03-28,103,0,0,0,0
2026-03-29,103,0,0,8,0
2026-03-30,103,0,120,8,112
2026-03-31,103,112,0,3,109
2026-04-01,103,109,0,2,107
2026-04-02,103,107,0,6,101
2026-04-03,103,101,0,5,96
2026-04-04,103,96,0,7,89
2026-04-05,103,89,0,2,87
2026-04-06,103,87,0,4,83
2026-04-07,103,83,0,9,74
2026-04-08,103,74,0,3,71
2026-04-09,103,71,0,3,68
2025-01-01,104,69,0,9,60
2025-01-02,104,60,0,7,53
2025-01-03,104,53,0,5,48
2025-01-04,104,48,0,2,46
2025-01-05,104,46,0,9,37
2025-01-06,104,37,0,4,33
2025-01-07,104,33,0,6,27
2025-01-08,104,27,0,5,22
2025-01-09,104,22,0,8,14
2025-01-10,104,14,0,0,14
2025-01-11,104,14,0,3,11
2025-01-12,104,11,0,2,9
2025-01-13,104,9,0,9,0
2025-01-14,104,0,0,3,0
2025-01-15,104,0,0,7,0
2025-01-16,104,0,0,1,0
2025-01-17,104,0,0,2,0
2025-01-18,104,0,0,2,0
2025-01-19,104,0,0,9,0
2025-01-20,104,0,0,3,0
2025-01-21,104,0,0,3,0
2025-01-22,104,0,0,0,0
2025-01-23,104,0,0,1,0
2025-01-24,104,0,0,0,0
2025-01-25,104,0,0,8,0
2025-01-26,104,0,120,0,120
2025-01-27,104,120,0,0,120
2025-01-28,104,120,0,5,115
2025-01-29,104,115,0,3,112
2025-01-30,104,112,0,3,109
2025-01-31,104,109,0,5,104
2025-02-01,104,104,0,6,98
2025-02-02,104,98,0,8,90
2025-02-03,104,90,0,9,81
2025-02-04,104,81,0,4,77
2025-02-05,104,77,0,8,69
2025-02-06,104,69,0,3,66
2025-02-07,104,66,0,9,57
2025-02-08,104,57,0,1,56
2025-02-09,104,56,0,2,54
2025-02-10,104,54,0,0,54
2025-02-11,104,54,0,5,49
2025-02-12,104,49,0,5,44
2025-02-13,104,44,0,0,44
2025-02-14,104,44,0,2,42
2025-02-15,104,42,0,4,38
2025-02-16,104,38,0,2,36
2025-02-17,104,36,0,2,34
2025-02-18,104,34,0,4,30
2025-02-19,104,30,0,4,26
2025-02-20,104,26,0,4,22
2025-02-21,104,22,0,9,13
2025-02-22,104,13,0,6,7
2025-02-23,104,7,120,2,125
2025-02-24,104,125,0,0,125
2025-02-25,104,125,0,7,118
2025-02-26,104,118,0,8,110
2025-02-27,104,110,0,3,107
2025-02-28,104,107,0,5,102
2025-03-01,104,102,0,8,94
2025-03-02,104,94,0,5,89
2025-03-03,104,89,0,8,81
2025-03-04,104,81,0,3,78
2025-03-05,104,78,0,7,71
2025-03-06,104,71,0,8,63
2025-03-07,104,63,0,3,60
2025-03-08,104,60,0,4,56
2025-03-09,104,56,0,7,49
2025-03-10,104,49,0,9,40
2025-03-11,104,40,0,5,35
2025-03-12,104,35,0,2,33
2025-03-13,104,33,0,7,26
2025-03-14,104,26,120,5,141
2025-03-15,104,141,0,9,132
2025-03-16,104,132,0,8,124
2025-03-17,104,124,0,5,119
2025-03-18,104,119,0,8,111
2025-03-19,104,111,0,3,108
2025-03-20,104,108,0,7,101
2025-03-21,104,101,0,3,98
2025-03-22,104,98,0,1,97
2025-03-23,104,97,0,9,88
2025-03-24,104,88,0,8,80
2025-03-25,104,80,0,4,76
2025-03-26,104,76,0,3,73
2025-03-27,104,73,0,1,72
2025-03-28,104,72,0,0,72
2025-03-29,104,72,0,6,66
2025-03-30,104,66,0,5,61
2025-03-31,104,61,0,1,60
2025-04-01,104,60,0,7,53
2025-04-02,104,53,0,3,50
2025-04-03,104,50,0,7,43
2025-04-04,104,43,0,6,37
2025-04-05,104,37,0,9,28
2025-04-06,104,28,0,8,20
2025-04-07,104,20,0,4,16
2025-04-08,104,16,0,2,14
2025-04-09,104,14,0,4,10
2025-04-10,104,10,0,2,8
2025-04-11,104,8,0,4,4
2025-04-12,104,4,0,8,0
2025-04-13,104,0,0,0,0
2025-04-14,104,0,0,3,0
2025-04-15,104,0,0,8,0
2025-04-16,104,0,0,6,0
2025-04-17,104,0,0,7,0
2025-04-18,104,0,0,1,0
2025-04-19,104,0,0,8,0
2025-04-20,104,0,0,0,0
2025-04-21,104,0,0,5,0
2025-04-22,104,0,0,1,0
2025-04-23,104,0,0,4,0
2025-04-24,104,0,0,5,0
2025-04-25,104,0,0,1,0
2025-04-26,104,0,0,2,0
2025-04-27,104,0,0,5,0
2025-04-28,104,0,0,7,0
2025-04-29,104,0,0,9,0
2025-04-30,104,0,120,2,118
2025-05-01,104,118,0,0,118
2025-05-02,104,118,0,6,112
2025-05-03,104,112,0,4,108
2025-05-04,104,108,0,3,105
2025-05-05,104,105,0,9,96
2025-05-06,104,96,0,3,93
2025-05-07,104,93,0,3,90
2025-05-08,104,90,0,5,85
2025-05-09,104,85,0,7,78
2025-05-10,104,78,0,7,71
2025-05-11,104,71,0,4,67
2025-05-12,104,67,0,5,62
2025-05-13,104,62,0,3,59
2025-05-14,104,59,0,8,51
2025-05-15,104,51,0,7,44
2025-05-16,104,44,0,9,35
2025-05-17,104,35,0,0,35
2025-05-18,104,35,0,8,27
2025-05-19,104,27,0,2,25
2025-05-20,104,25,120,0,145
2025-05-21,104,145,0,9,136
2025-05-22,104,136,0,3,133
2025-05-23,104,133,0,2,131
2025-05-24,104,131,0,5,126
2025-05-25,104,126,0,6,120
2025-05-26,104,120,0,3,117
2025-05-27,104,117,0,6,111
2025-05-28,104,111,0,8,103
2025-05-29,104,103,0,1,102
2025-05-30,104,102,0,2,100
2025-05-31,104,100,0,4,96
2025-06-01,104,96,0,2,94
2025-06-02,104,94,0,7,87
2025-06-03,104,87,0,9,78
2025-06-04,104,78,0,7,71
2025-06-05,104,71,0,7,64
2025-06-06,104,64,0,8,56
2025-06-07,104,56,0,3,53
2025-06-08,104,53,0,4,49
2025-06-09,104,49,0,4,45
2025-06-10,104,45,0,7,38
2025-06-11,104,38,0,7,31
2025-06-12,104,31,0,3,28
2025-06-13,104,28,0,1,27
2025-06-14,104,27,0,2,25
2025-06-15,104,25,0,1,24
2025-06-16,104,24,0,5,19
2025-06-17,104,19,0,0,19
2025-06-18,104,19,0,7,12
2025-06-19,104,12,0,4,8
2025-06-20,104,8,0,5,3
2025-06-21,104,3,120,2,121
2025-06-22,104,121,0,8,113
2025-06-23,104,113,0,6,107
2025-06-24,104,107,0,0,107
2025-06-25,104,107,0,6,101
2025-06-26,104,101,0,4,97
2025-06-27,104,97,0,4,93
2025-06-28,104,93,0,1,92
2025-06-29,104,92,0,3,89
2025-06-30,104,89,0,5,84
2025-07-01,104,84,0,9,75
2025-07-02,104,75,0,6,69
2025-07-03,104,69,0,4,65
2025-07-04,104,65,0,8,57
2025-07-05,104,57,0,2,55
2025-07-06,104,55,0,0,55
2025-07-07,104,55,0,3,52
2025-07-08,104,52,0,8,44
2025-07-09,104,44,0,3,41
2025-07-10,104,41,0,1,40
2025-07-11,104,40,0,9,31
2025-07-12,104,31,0,4,27
2025-07-13,104,27,120,8,139
2025-07-14,104,139,0,3,136
2025-07-15,104,136,0,5,131
2025-07-16,104,131,0,1,130
2025-07-17,104,130,0,5,125
2025-07-18,104,125,0,2,123
2025-07-19,104,123,0,8,115
2025-07-20,104,115,0,1,114
2025-07-21,104,114,0,8,106
2025-07-22,104,106,0,4,102
2025-07-23,104,102,0,7,95
2025-07-24,104,95,0,1,94
2025-07-25,104,94,0,5,89
2025-07-26,104,89,0,2,87
2025-07-27,104,87,0,9,78
2025-07-28,104,78,0,4,74
2025-07-29,104,74,0,7,67
2025-07-30,104,67,0,9,58
2025-07-31,104,58,0,0,58
2025-08-01,104,58,0,4,54
2025-08-02,104,54,0,2,52
2025-08-03,104,52,0,3,49
2025-08-04,104,49,0,1,48
2025-08-05,104,48,0,8,40
2025-08-06,104,40,0,2,38
2025-08-07,104,38,0,9,29
2025-08-08,104,29,0,6,23
2025-08-09,104,23,0,5,18
2025-08-10,104,18,0,2,16
2025-08-11,104,16,0,1,15
2025-08-12,104,15,0,7,8
2025-08-13,104,8,0,6,2
2025-08-14,104,2,0,3,0
2025-08-15,104,0,0,7,0
2025-08-16,104,0,0,2,0
2025-08-17,104,0,0,8,0
2025-08-18,104,0,0,4,0
2025-08-19,104,0,0,4,0
2025-08-20,104,0,0,3,0
2025-08-21,104,0,120,0,120
2025-08-22,104,120,0,6,114
2025-08-23,104,114,0,8,106
2025-08-24,104,106,0,2,104
2025-08-25,104,104,0,1,103
2025-08-26,104,103,0,2,101
2025-08-27,104,101,0,0,101
2025-08-28,104,101,0,5,96
2025-08-29,104,96,0,6,90
2025-08-30,104,90,0,1,89
2025-08-31,104,89,0,7,82
2025-09-01,104,82,0,5,77
2025-09-02,104,77,0,3,74
2025-09-03,104,74,0,4,70
2025-09-04,104,70,0,7,63
2025-09-05,104,63,0,2,61
2025-09-06,104,61,0,2,59
