Fecha,ID_Producto,ID_Almacen,Tipo_Movimiento,Cantidad
2025-01-29,PROD006,ALM03,Salida,23
2025-01-29,PROD047,ALM01,Devolución,4
2025-01-29,PROD024,ALM02,Salida,10
2025-01-29,PROD038,ALM01,Salida,5
2025-01-29,PROD021,ALM02,Entrada,202
2025-01-29,PROD045,ALM01,Salida,4
2025-01-29,PROD029,ALM02,Salida,4
2025-01-29,PROD016,ALM02,Salida,5
2025-01-29,PROD024,ALM02,Salida,4
2025-01-29,PROD031,ALM03,Salida,19
2025-01-29,PROD019,ALM02,Salida,14
2025-01-29,PROD030,ALM02,Salida,12
2025-01-29,PROD019,ALM01,Salida,4
2025-01-29,PROD049,ALM03,Entrada,282
2025-01-29,PROD049,ALM03,Salida,20
2025-01-30,PROD045,ALM01,Devolución,22
2025-01-30,PROD020,ALM03,Salida,4
2025-01-30,PROD047,ALM02,Entrada,297
2025-01-30,PROD009,ALM02,Salida,7
2025-01-30,PROD010,ALM02,Salida,20
2025-01-30,PROD049,ALM02,Entrada,206
2025-01-30,PROD006,ALM01,Salida,13
2025-01-30,PROD019,ALM02,Devolución,19
2025-01-30,PROD005,ALM01,Salida,19
2025-01-30,PROD049,ALM01,Salida,20
2025-01-30,PROD036,ALM02,Salida,5
2025-01-30,PROD039,ALM02,Salida,7
2025-01-30,PROD036,ALM02,Devolución,24
2025-01-30,PROD044,ALM01,Entrada,273
2025-01-30,PROD025,ALM01,Salida,24
2025-01-30,PROD042,ALM02,Entrada,207
2025-01-30,PROD035,ALM03,Entrada,234
2025-01-30,PROD010,ALM02,Devolución,24
2025-01-30,PROD006,ALM01,Salida,13
2025-01-30,PROD043,ALM02,Salida,24
2025-01-30,PROD004,ALM02,Devolución,21
2025-01-30,PROD006,ALM03,Salida,7
2025-01-30,PROD011,ALM03,Salida,24
2025-01-30,PROD042,ALM02,Salida,21
2025-01-31,PROD037,ALM02,Salida,14
2025-01-31,PROD003,ALM03,Devolución,5
2025-01-31,PROD019,ALM03,Entrada,148
2025-01-31,PROD041,ALM01,Devolución,12
2025-01-31,PROD042,ALM01,Entrada,295
2025-01-31,PROD033,ALM01,Salida,23
2025-01-31,PROD028,ALM02,Devolución,2
2025-01-31,PROD022,ALM01,Salida,7
2025-01-31,PROD046,ALM02,Salida,6
2025-01-31,PROD021,ALM01,Salida,10
2025-01-31,PROD002,ALM02,Devolución,16
2025-01-31,PROD039,ALM02,Salida,16
2025-01-31,PROD040,ALM02,Salida,15
2025-01-31,PROD035,ALM03,Salida,10
2025-01-31,PROD021,ALM02,Salida,7
2025-01-31,PROD022,ALM03,Salida,14
2025-01-31,PROD015,ALM02,Salida,21
2025-01-31,PROD027,ALM01,Entrada,113
2025-01-31,PROD002,ALM01,Salida,17
2025-01-31,PROD008,ALM01,Entrada,230
2025-01-31,PROD006,ALM03,Salida,3
2025-02-01,PROD043,ALM03,Salida,18
2025-02-01,PROD012,ALM02,Salida,11
2025-02-01,PROD036,ALM01,Entrada,140
2025-02-01,PROD009,ALM03,Salida,23
2025-02-01,PROD018,ALM02,Entrada,203
2025-02-01,PROD012,ALM02,Salida,6
2025-02-01,PROD045,ALM03,Salida,3
2025-02-01,PROD040,ALM02,Salida,11
2025-02-01,PROD008,ALM01,Entrada,228
2025-02-01,PROD043,ALM01,Salida,16
2025-02-01,PROD046,ALM02,Salida,6
2025-02-01,PROD012,ALM03,Salida,9
2025-02-01,PROD001,ALM03,Salida,16
2025-02-01,PROD021,ALM02,Salida,21
2025-02-01,PROD028,ALM02,Salida,4
2025-02-01,PROD027,ALM01,Devolución,23
2025-02-01,PROD004,ALM01,Salida,1
2025-02-01,PROD035,ALM01,Salida,5
2025-02-01,PROD038,ALM02,Salida,9
2025-02-01,PROD044,ALM01,Entrada,159
2025-02-01,PROD044,ALM01,Salida,15
2025-02-01,PROD022,ALM03,Salida,2
2025-02-01,PROD021,ALM02,Salida,16
2025-02-01,PROD034,ALM01,Entrada,262
2025-02-01,PROD011,ALM01,Salida,18
2025-02-01,PROD017,ALM01,Salida,22
2025-02-01,PROD027,ALM03,Salida,15
2025-02-01,PROD016,ALM02,Entrada,224
2025-02-01,PROD028,ALM03,Salida,8
2025-02-02,PROD001,ALM03,Entrada,247
2025-02-02,PROD004,ALM02,Salida,3
2025-02-02,PROD015,ALM03,Salida,6
2025-02-02,PROD046,ALM02,Entrada,156
2025-02-02,PROD039,ALM01,Devolución,17
2025-02-02,PROD015,ALM02,Salida,13
2025-02-02,PROD027,ALM03,Salida,6
2025-02-02,PROD046,ALM02,Entrada,197
2025-02-02,PROD008,ALM02,Salida,21
2025-02-02,PROD020,ALM01,Salida,14
2025-02-02,PROD014,ALM02,Entrada,187
2025-02-02,PROD048,ALM01,Devolución,22
2025-02-02,PROD003,ALM02,Salida,19
2025-02-02,PROD045,ALM03,Salida,20
2025-02-02,PROD019,ALM03,Salida,9
2025-02-02,PROD038,ALM01,Salida,24
2025-02-03,PROD009,ALM01,Entrada,129
2025-02-03,PROD011,ALM01,Salida,14
2025-02-03,PROD030,ALM01,Salida,14
2025-02-03,PROD028,ALM02,Entrada,167
2025-02-03,PROD022,ALM01,Salida,14
2025-02-03,PROD016,ALM01,Devolución,23
2025-02-03,PROD030,ALM03,Salida,16
2025-02-03,PROD050,ALM01,Salida,14
2025-02-03,PROD048,ALM01,Salida,5
2025-02-03,PROD009,ALM01,Salida,1
2025-02-03,PROD017,ALM02,Entrada,134
2025-02-03,PROD008,ALM01,Salida,1
2025-02-03,PROD012,ALM02,Salida,8
2025-02-04,PROD041,ALM03,Salida,15
2025-02-04,PROD040,ALM01,Salida,22
2025-02-04,PROD029,ALM03,Salida,20
2025-02-04,PROD028,ALM02,Salida,7
2025-02-04,PROD022,ALM02,Salida,3
2025-02-04,PROD041,ALM01,Salida,23
2025-02-04,PROD006,ALM02,Salida,6
2025-02-04,PROD012,ALM02,Salida,17
2025-02-04,PROD019,ALM02,Entrada,235
2025-02-04,PROD049,ALM03,Devolución,13
2025-02-04,PROD048,ALM01,Entrada,134
2025-02-04,PROD013,ALM01,Salida,17
2025-02-04,PROD049,ALM02,Entrada,145
2025-02-04,PROD033,ALM02,Salida,20
2025-02-04,PROD049,ALM02,Salida,21
2025-02-04,PROD041,ALM01,Salida,22
2025-02-04,PROD041,ALM01,Salida,17
2025-02-04,PROD039,ALM03,Entrada,150
2025-02-04,PROD011,ALM02,Salida,13
2025-02-04,PROD046,ALM01,Devolución,13
2025-02-04,PROD019,ALM01,Salida,12
2025-02-05,PROD033,ALM01,Salida,16
2025-02-05,PROD008,ALM01,Salida,5
2025-02-05,PROD030,ALM01,Salida,23
2025-02-05,PROD047,ALM02,Salida,17
2025-02-05,PROD030,ALM01,Salida,4
2025-02-05,PROD037,ALM03,Salida,18
2025-02-05,PROD020,ALM01,Salida,8
2025-02-05,PROD015,ALM01,Entrada,221
2025-02-05,PROD010,ALM02,Devolución,9
2025-02-05,PROD010,ALM02,Salida,13
2025-02-05,PROD009,ALM01,Salida,22
2025-02-05,PROD020,ALM02,Entrada,102
2025-02-05,PROD029,ALM02,Entrada,101
2025-02-05,PROD002,ALM01,Salida,8
2025-02-05,PROD035,ALM03,Salida,12
2025-02-05,PROD015,ALM02,Salida,13
2025-02-05,PROD031,ALM01,Devolución,17
2025-02-05,PROD028,ALM01,Salida,6
2025-02-05,PROD036,ALM03,Salida,18
2025-02-05,PROD038,ALM02,Entrada,172
2025-02-05,PROD034,ALM03,Salida,12
2025-02-05,PROD015,ALM01,Salida,12
2025-02-05,PROD011,ALM02,Salida,8
2025-02-05,PROD036,ALM01,Salida,22
2025-02-05,PROD028,ALM01,Salida,2
2025-02-05,PROD001,ALM01,Salida,5
2025-02-05,PROD029,ALM02,Devolución,19
2025-02-05,PROD043,ALM03,Salida,3
2025-02-05,PROD011,ALM01,Entrada,225
2025-02-05,PROD005,ALM02,Entrada,163
2025-02-06,PROD038,ALM01,Salida,12
2025-02-06,PROD045,ALM02,Entrada,212
2025-02-06,PROD024,ALM03,Salida,24
2025-02-06,PROD004,ALM02,Salida,13
2025-02-06,PROD027,ALM02,Entrada,206
2025-02-06,PROD015,ALM01,Salida,6
2025-02-06,PROD037,ALM02,Salida,5
2025-02-06,PROD023,ALM02,Salida,3
2025-02-06,PROD049,ALM01,Salida,9
2025-02-06,PROD017,ALM01,Salida,15
2025-02-06,PROD004,ALM01,Devolución,22
2025-02-06,PROD013,ALM02,Entrada,148
2025-02-06,PROD023,ALM03,Entrada,152
2025-02-06,PROD032,ALM01,Salida,2
2025-02-06,PROD046,ALM03,Entrada,184
2025-02-06,PROD011,ALM03,Salida,12
2025-02-06,PROD028,ALM03,Salida,1
2025-02-06,PROD047,ALM02,Entrada,240
2025-02-06,PROD017,ALM03,Salida,19
2025-02-06,PROD022,ALM01,Salida,8
2025-02-06,PROD037,ALM03,Salida,19
2025-02-06,PROD017,ALM01,Salida,5
2025-02-06,PROD027,ALM01,Salida,19
2025-02-06,PROD045,ALM03,Salida,22
2025-02-06,PROD011,ALM03,Salida,21
2025-02-07,PROD041,ALM02,Salida,20
2025-02-07,PROD017,ALM03,Entrada,169
2025-02-07,PROD044,ALM02,Salida,16
2025-02-07,PROD038,ALM03,Salida,4
2025-02-07,PROD023,ALM03,Salida,24
2025-02-07,PROD050,ALM01,Salida,19
2025-02-07,PROD027,ALM02,Salida,14
2025-02-07,PROD047,ALM03,Salida,15
2025-02-07,PROD009,ALM01,Devolución,16
2025-02-07,PROD033,ALM03,Salida,17
2025-02-07,PROD005,ALM01,Salida,3
2025-02-07,PROD016,ALM02,Devolución,23
2025-02-07,PROD043,ALM03,Salida,22
2025-02-07,PROD021,ALM02,Salida,10
2025-02-08,PROD030,ALM01,Salida,24
2025-02-08,PROD019,ALM02,Salida,3
2025-02-08,PROD040,ALM03,Salida,17
2025-02-08,PROD001,ALM01,Entrada,166
2025-02-08,PROD037,ALM01,Salida,15
2025-02-08,PROD009,ALM03,Salida,5
2025-02-08,PROD002,ALM03,Salida,3
2025-02-08,PROD034,ALM02,Entrada,108
2025-02-08,PROD030,ALM03,Salida,4
2025-02-08,PROD008,ALM03,Entrada,198
2025-02-08,PROD045,ALM02,Salida,13
2025-02-08,PROD038,ALM02,Entrada,182
2025-02-08,PROD034,ALM02,Entrada,218
2025-02-08,PROD002,ALM02,Salida,6
2025-02-08,PROD047,ALM03,Salida,24
2025-02-08,PROD003,ALM03,Salida,7
2025-02-08,PROD027,ALM02,Devolución,23
2025-02-08,PROD039,ALM01,Salida,21
2025-02-09,PROD013,ALM01,Salida,21
2025-02-09,PROD025,ALM02,Salida,19
2025-02-09,PROD023,ALM02,Entrada,282
2025-02-09,PROD008,ALM02,Salida,4
2025-02-09,PROD050,ALM02,Entrada,259
2025-02-09,PROD024,ALM03,Salida,14
2025-02-09,PROD013,ALM03,Salida,4
2025-02-09,PROD012,ALM03,Salida,18
2025-02-09,PROD018,ALM02,Entrada,133
2025-02-09,PROD012,ALM01,Salida,9
2025-02-09,PROD029,ALM02,Salida,17
2025-02-09,PROD038,ALM01,Salida,22
2025-02-09,PROD008,ALM01,Entrada,149
2025-02-09,PROD029,ALM03,Salida,12
2025-02-09,PROD019,ALM01,Salida,11
2025-02-09,PROD004,ALM02,Salida,12
2025-02-09,PROD019,ALM01,Salida,13
2025-02-09,PROD012,ALM03,Salida,24
2025-02-09,PROD023,ALM02,Entrada,285
2025-02-09,PROD010,ALM03,Salida,24
2025-02-09,PROD043,ALM01,Entrada,248
2025-02-09,PROD044,ALM03,Entrada,123
2025-02-09,PROD025,ALM02,Devolución,15
2025-02-09,PROD019,ALM03,Salida,20
2025-02-09,PROD017,ALM01,Salida,10
2025-02-09,PROD028,ALM01,Salida,7
2025-02-10,PROD014,ALM03,Salida,18
2025-02-10,PROD041,ALM01,Salida,7
2025-02-10,PROD036,ALM03,Salida,13
2025-02-10,PROD009,ALM02,Salida,9
2025-02-10,PROD022,ALM01,Salida,24
2025-02-10,PROD045,ALM01,Salida,23
2025-02-10,PROD008,ALM03,Salida,24
2025-02-10,PROD028,ALM02,Entrada,102
2025-02-10,PROD028,ALM02,Salida,21
2025-02-10,PROD021,ALM03,Entrada,199
2025-02-10,PROD010,ALM01,Salida,17
2025-02-10,PROD010,ALM02,Salida,21
2025-02-11,PROD002,ALM02,Salida,24
2025-02-11,PROD010,ALM03,Salida,14
2025-02-11,PROD038,ALM01,Salida,15
2025-02-11,PROD024,ALM01,Devolución,20
2025-02-11,PROD026,ALM02,Salida,4
2025-02-11,PROD028,ALM03,Salida,23
2025-02-11,PROD027,ALM02,Salida,12
2025-02-11,PROD047,ALM02,Entrada,286
2025-02-11,PROD006,ALM03,Salida,5
2025-02-11,PROD033,ALM03,Entrada,252
2025-02-11,PROD012,ALM03,Salida,20
2025-02-11,PROD007,ALM03,Salida,13
2025-02-11,PROD008,ALM01,Salida,11
2025-02-11,PROD008,ALM01,Salida,24
2025-02-11,PROD040,ALM03,Salida,4
2025-02-11,PROD034,ALM01,Salida,2
2025-02-11,PROD044,ALM02,Salida,23
2025-02-11,PROD009,ALM03,Salida,8
2025-02-11,PROD050,ALM03,Salida,20
2025-02-11,PROD041,ALM01,Devolución,22
2025-02-11,PROD007,ALM02,Salida,12
2025-02-11,PROD045,ALM03,Salida,10
2025-02-12,PROD040,ALM03,Devolución,8
2025-02-12,PROD049,ALM03,Entrada,164
2025-02-12,PROD047,ALM03,Devolución,24
2025-02-12,PROD026,ALM01,Salida,18
2025-02-12,PROD041,ALM03,Devolución,20
2025-02-12,PROD050,ALM02,Entrada,260
2025-02-12,PROD032,ALM01,Salida,15
2025-02-12,PROD005,ALM02,Devolución,14
2025-02-12,PROD018,ALM02,Salida,22
2025-02-12,PROD031,ALM02,Salida,13
2025-02-12,PROD029,ALM01,Salida,6
2025-02-12,PROD017,ALM03,Entrada,260
2025-02-12,PROD031,ALM02,Salida,11
2025-02-12,PROD035,ALM03,Entrada,167
2025-02-12,PROD011,ALM01,Devolución,12
2025-02-12,PROD023,ALM03,Salida,19
2025-02-12,PROD026,ALM02,Salida,18
2025-02-12,PROD029,ALM03,Entrada,214
2025-02-12,PROD043,ALM03,Salida,17
2025-02-12,PROD034,ALM03,Salida,2
2025-02-13,PROD030,ALM03,Entrada,107
2025-02-13,PROD039,ALM01,Salida,11
2025-02-13,PROD050,ALM02,Entrada,187
2025-02-13,PROD009,ALM01,Salida,12
2025-02-13,PROD028,ALM02,Entrada,200
2025-02-13,PROD024,ALM02,Salida,21
2025-02-13,PROD008,ALM03,Salida,2
2025-02-13,PROD044,ALM01,Salida,3
2025-02-13,PROD027,ALM02,Entrada,108
2025-02-13,PROD049,ALM03,Devolución,7
2025-02-13,PROD030,ALM03,Salida,21
2025-02-13,PROD027,ALM02,Entrada,202
2025-02-13,PROD045,ALM01,Salida,18
2025-02-13,PROD004,ALM01,Salida,18
2025-02-13,PROD020,ALM03,Salida,13
2025-02-13,PROD041,ALM01,Salida,11
2025-02-13,PROD017,ALM02,Salida,1
2025-02-14,PROD029,ALM01,Salida,9
2025-02-14,PROD021,ALM03,Salida,24
2025-02-14,PROD019,ALM01,Salida,19
2025-02-14,PROD007,ALM02,Salida,15
2025-02-14,PROD014,ALM03,Salida,21
2025-02-14,PROD050,ALM01,Salida,15
2025-02-14,PROD048,ALM03,Salida,9
2025-02-14,PROD028,ALM02,Salida,14
2025-02-14,PROD015,ALM03,Entrada,167
2025-02-14,PROD047,ALM03,Salida,3
2025-02-14,PROD034,ALM01,Salida,4
2025-02-15,PROD049,ALM03,Salida,2
2025-02-15,PROD023,ALM01,Entrada,215
2025-02-15,PROD041,ALM01,Entrada,280
2025-02-15,PROD006,ALM01,Salida,22
2025-02-15,PROD007,ALM03,Salida,8
2025-02-15,PROD003,ALM03,Salida,20
2025-02-15,PROD028,ALM02,Entrada,295
2025-02-15,PROD047,ALM01,Salida,4
2025-02-15,PROD050,ALM02,Salida,23
2025-02-15,PROD027,ALM03,Salida,16
2025-02-15,PROD048,ALM03,Entrada,225
2025-02-15,PROD039,ALM02,Devolución,4
2025-02-15,PROD008,ALM01,Salida,21
2025-02-15,PROD031,ALM02,Salida,23
2025-02-15,PROD009,ALM01,Salida,2
2025-02-15,PROD022,ALM01,Devolución,10
2025-02-15,PROD047,ALM01,Salida,16
2025-02-15,PROD038,ALM01,Entrada,200
2025-02-15,PROD036,ALM01,Salida,19
2025-02-16,PROD040,ALM03,Salida,2
2025-02-16,PROD001,ALM03,Salida,6
2025-02-16,PROD017,ALM02,Salida,7
2025-02-16,PROD013,ALM02,Salida,9
2025-02-16,PROD003,ALM01,Salida,20
2025-02-16,PROD048,ALM03,Salida,12
2025-02-16,PROD017,ALM03,Salida,1
2025-02-16,PROD032,ALM02,Salida,4
2025-02-16,PROD035,ALM02,Entrada,142
2025-02-16,PROD034,ALM01,Salida,14
2025-02-16,PROD029,ALM03,Entrada,158
2025-02-16,PROD049,ALM03,Salida,1
2025-02-16,PROD027,ALM02,Salida,5
2025-02-16,PROD035,ALM03,Entrada,163
2025-02-16,PROD010,ALM01,Salida,11
2025-02-16,PROD044,ALM03,Entrada,295
2025-02-16,PROD037,ALM03,Salida,22
2025-02-16,PROD003,ALM02,Salida,23
2025-02-17,PROD018,ALM01,Devolución,19
2025-02-17,PROD011,ALM01,Salida,21
2025-02-17,PROD006,ALM01,Salida,17
2025-02-17,PROD005,ALM02,Salida,14
2025-02-17,PROD050,ALM01,Salida,1
2025-02-17,PROD002,ALM02,Salida,5
2025-02-17,PROD033,ALM01,Salida,4
2025-02-17,PROD015,ALM03,Salida,7
2025-02-17,PROD029,ALM01,Entrada,246
2025-02-17,PROD041,ALM01,Salida,10
2025-02-17,PROD029,ALM02,Entrada,161
2025-02-17,PROD005,ALM02,Entrada,105
2025-02-17,PROD026,ALM01,Salida,18
2025-02-17,PROD012,ALM03,Salida,17
2025-02-17,PROD034,ALM01,Salida,10
2025-02-17,PROD024,ALM02,Salida,2
2025-02-17,PROD039,ALM03,Salida,11
2025-02-17,PROD027,ALM01,Entrada,119
2025-02-17,PROD019,ALM03,Entrada,207
2025-02-17,PROD034,ALM02,Salida,21
2025-02-17,PROD027,ALM02,Devolución,15
2025-02-17,PROD006,ALM01,Salida,16
2025-02-17,PROD029,ALM01,Salida,2
2025-02-17,PROD015,ALM03,Entrada,109
2025-02-17,PROD021,ALM03,Salida,16
2025-02-18,PROD028,ALM01,Salida,13
2025-02-18,PROD007,ALM01,Entrada,167
2025-02-18,PROD001,ALM02,Salida,19
2025-02-18,PROD046,ALM02,Salida,13
2025-02-18,PROD048,ALM02,Salida,6
2025-02-18,PROD027,ALM02,Entrada,213
2025-02-18,PROD021,ALM03,Salida,20
2025-02-18,PROD015,ALM01,Salida,15
2025-02-18,PROD028,ALM01,Salida,19
2025-02-18,PROD042,ALM02,Salida,9
2025-02-18,PROD039,ALM01,Salida,8
2025-02-18,PROD032,ALM03,Salida,15
2025-02-18,PROD005,ALM03,Entrada,209
2025-02-19,PROD050,ALM03,Devolución,11
2025-02-19,PROD011,ALM02,Salida,1
2025-02-19,PROD010,ALM02,Salida,23
2025-02-19,PROD036,ALM03,Salida,19
2025-02-19,PROD046,ALM03,Salida,24
2025-02-19,PROD027,ALM02,Salida,1
2025-02-19,PROD042,ALM01,Salida,14
2025-02-19,PROD043,ALM01,Devolución,6
2025-02-19,PROD037,ALM01,Salida,1
2025-02-19,PROD021,ALM02,Entrada,286
2025-02-19,PROD038,ALM02,Salida,11
2025-02-19,PROD043,ALM01,Salida,18
2025-02-19,PROD034,ALM03,Salida,18
2025-02-19,PROD013,ALM02,Salida,11
2025-02-19,PROD024,ALM03,Salida,11
2025-02-19,PROD014,ALM02,Salida,3
2025-02-19,PROD038,ALM02,Salida,1
2025-02-19,PROD005,ALM01,Entrada,256
2025-02-19,PROD050,ALM03,Entrada,120
2025-02-19,PROD020,ALM03,Salida,15
2025-02-19,PROD001,ALM03,Entrada,168
2025-02-19,PROD025,ALM01,Salida,23
2025-02-19,PROD024,ALM01,Salida,20
2025-02-19,PROD032,ALM03,Salida,14
2025-02-19,PROD046,ALM02,Devolución,4
2025-02-20,PROD016,ALM01,Salida,7
2025-02-20,PROD006,ALM03,Salida,9
2025-02-20,PROD022,ALM01,Salida,7
2025-02-20,PROD023,ALM01,Salida,10
2025-02-20,PROD003,ALM02,Salida,16
2025-02-20,PROD009,ALM01,Salida,22
2025-02-20,PROD013,ALM02,Salida,23
2025-02-20,PROD023,ALM01,Salida,16
2025-02-20,PROD021,ALM02,Entrada,203
2025-02-20,PROD018,ALM02,Salida,12
2025-02-20,PROD030,ALM01,Entrada,132
2025-02-20,PROD014,ALM02,Salida,10
2025-02-20,PROD036,ALM02,Salida,19
2025-02-20,PROD014,ALM03,Salida,11
2025-02-20,PROD019,ALM02,Entrada,226
2025-02-20,PROD008,ALM03,Salida,24
2025-02-20,PROD033,ALM02,Salida,15
2025-02-20,PROD010,ALM03,Salida,3
2025-02-20,PROD034,ALM03,Salida,18
2025-02-20,PROD034,ALM01,Salida,1
2025-02-20,PROD048,ALM01,Salida,13
2025-02-20,PROD024,ALM02,Salida,7
2025-02-20,PROD005,ALM02,Salida,13
2025-02-20,PROD049,ALM03,Salida,7
2025-02-20,PROD017,ALM03,Salida,17
2025-02-20,PROD015,ALM01,Entrada,230
2025-02-21,PROD025,ALM02,Salida,16
2025-02-21,PROD001,ALM01,Salida,24
2025-02-21,PROD041,ALM03,Salida,16
2025-02-21,PROD041,ALM03,Entrada,217
2025-02-21,PROD019,ALM02,Salida,19
2025-02-21,PROD003,ALM03,Salida,15
2025-02-21,PROD040,ALM02,Entrada,129
2025-02-21,PROD002,ALM02,Devolución,16
2025-02-21,PROD040,ALM03,Salida,15
2025-02-21,PROD049,ALM01,Entrada,156
2025-02-21,PROD045,ALM02,Salida,13
2025-02-21,PROD029,ALM03,Salida,10
2025-02-21,PROD014,ALM03,Salida,22
2025-02-21,PROD011,ALM02,Salida,4
2025-02-21,PROD002,ALM02,Salida,11
2025-02-21,PROD028,ALM03,Salida,9
2025-02-21,PROD015,ALM01,Salida,24
2025-02-21,PROD037,ALM01,Salida,9
2025-02-21,PROD017,ALM03,Salida,20
2025-02-21,PROD029,ALM03,Salida,12
2025-02-21,PROD028,ALM02,Entrada,108
2025-02-21,PROD016,ALM03,Salida,17
2025-02-21,PROD026,ALM02,Salida,21
2025-02-21,PROD042,ALM02,Salida,22
2025-02-21,PROD016,ALM03,Salida,11
2025-02-21,PROD002,ALM02,Entrada,286
2025-02-21,PROD044,ALM03,Salida,10
2025-02-21,PROD026,ALM02,Entrada,180
2025-02-21,PROD026,ALM03,Entrada,214
2025-02-21,PROD038,ALM01,Salida,17
2025-02-22,PROD030,ALM01,Salida,3
2025-02-22,PROD032,ALM01,Salida,13
2025-02-22,PROD027,ALM03,Salida,13
2025-02-22,PROD015,ALM03,Salida,7
2025-02-22,PROD006,ALM02,Salida,23
2025-02-22,PROD033,ALM01,Salida,12
2025-02-22,PROD006,ALM01,Salida,22
2025-02-22,PROD015,ALM01,Salida,3
2025-02-22,PROD050,ALM02,Salida,14
2025-02-22,PROD040,ALM03,Salida,14
2025-02-22,PROD013,ALM02,Devolución,8
2025-02-22,PROD011,ALM01,Entrada,107
2025-02-22,PROD048,ALM03,Salida,6
2025-02-22,PROD031,ALM03,Devolución,11
2025-02-22,PROD003,ALM01,Salida,10
2025-02-22,PROD016,ALM01,Salida,15
2025-02-22,PROD011,ALM03,Salida,3
2025-02-22,PROD011,ALM02,Salida,22
2025-02-22,PROD035,ALM02,Salida,16
2025-02-22,PROD050,ALM01,Entrada,251
2025-02-22,PROD015,ALM03,Salida,23
2025-02-22,PROD016,ALM01,Entrada,102
2025-02-22,PROD019,ALM01,Salida,10
2025-02-22,PROD019,ALM03,Entrada,128
2025-02-23,PROD025,ALM03,Salida,11
2025-02-23,PROD046,ALM02,Salida,11
2025-02-23,PROD005,ALM03,Salida,5
2025-02-23,PROD004,ALM02,Salida,18
2025-02-23,PROD038,ALM01,Salida,20
2025-02-23,PROD018,ALM03,Salida,11
2025-02-23,PROD023,ALM03,Salida,18
2025-02-23,PROD023,ALM01,Entrada,232
2025-02-23,PROD010,ALM02,Salida,9
2025-02-23,PROD007,ALM01,Entrada,163
2025-02-23,PROD022,ALM02,Entrada,249
2025-02-24,PROD014,ALM02,Salida,14
2025-02-24,PROD033,ALM03,Entrada,211
2025-02-24,PROD040,ALM02,Entrada,111
2025-02-24,PROD003,ALM02,Salida,6
2025-02-24,PROD002,ALM01,Salida,13
2025-02-24,PROD036,ALM02,Salida,2
2025-02-24,PROD044,ALM03,Salida,8
2025-02-24,PROD029,ALM02,Entrada,107
2025-02-24,PROD020,ALM03,Entrada,227
2025-02-24,PROD007,ALM01,Salida,11
2025-02-24,PROD048,ALM03,Devolución,24
2025-02-24,PROD009,ALM03,Salida,24
2025-02-24,PROD042,ALM01,Salida,5
2025-02-24,PROD008,ALM03,Salida,23
2025-02-24,PROD020,ALM03,Salida,14
2025-02-24,PROD049,ALM01,Salida,12
2025-02-24,PROD046,ALM03,Salida,19
2025-02-24,PROD044,ALM02,Salida,7
2025-02-24,PROD050,ALM02,Salida,20
2025-02-24,PROD015,ALM01,Devolución,20
2025-02-24,PROD040,ALM03,Salida,5
2025-02-24,PROD008,ALM01,Salida,14
2025-02-24,PROD039,ALM01,Salida,10
2025-02-24,PROD032,ALM01,Salida,13
2025-02-25,PROD038,ALM03,Entrada,291
2025-02-25,PROD023,ALM02,Devolución,24
2025-02-25,PROD011,ALM02,Salida,23
2025-02-25,PROD038,ALM02,Salida,5
2025-02-25,PROD024,ALM03,Salida,14
2025-02-25,PROD023,ALM01,Entrada,159
2025-02-25,PROD042,ALM01,Salida,10
2025-02-25,PROD022,ALM01,Salida,9
2025-02-25,PROD012,ALM01,Salida,18
2025-02-25,PROD015,ALM03,Salida,15
2025-02-25,PROD017,ALM01,Entrada,112
2025-02-25,PROD018,ALM01,Devolución,21
2025-02-25,PROD044,ALM02,Salida,12
2025-02-26,PROD048,ALM02,Salida,3
2025-02-26,PROD004,ALM03,Entrada,138
2025-02-26,PROD013,ALM01,Salida,8
2025-02-26,PROD006,ALM03,Devolución,5
2025-02-26,PROD031,ALM02,Salida,14
2025-02-26,PROD008,ALM01,Salida,7
2025-02-26,PROD038,ALM01,Salida,6
2025-02-26,PROD045,ALM02,Salida,3
2025-02-26,PROD032,ALM01,Salida,22
2025-02-26,PROD008,ALM02,Salida,23
2025-02-26,PROD035,ALM02,Entrada,131
2025-02-26,PROD049,ALM03,Salida,12
2025-02-26,PROD025,ALM03,Salida,5
2025-02-26,PROD020,ALM03,Salida,21
2025-02-26,PROD013,ALM01,Salida,4
2025-02-26,PROD049,ALM01,Salida,18
2025-02-26,PROD033,ALM01,Salida,4
2025-02-26,PROD024,ALM02,Salida,17
2025-02-26,PROD023,ALM02,Salida,13
2025-02-26,PROD013,ALM03,Salida,15
2025-02-26,PROD025,ALM01,Entrada,255
2025-02-26,PROD018,ALM03,Entrada,101
2025-02-26,PROD013,ALM02,Salida,7
2025-02-26,PROD013,ALM03,Salida,18
2025-02-26,PROD048,ALM03,Entrada,248
2025-02-26,PROD015,ALM01,Salida,19
2025-02-26,PROD031,ALM01,Salida,12
2025-02-26,PROD030,ALM01,Entrada,279
2025-02-27,PROD001,ALM03,Devolución,15
2025-02-27,PROD009,ALM03,Salida,16
2025-02-27,PROD014,ALM01,Salida,13
2025-02-27,PROD027,ALM02,Salida,8
2025-02-27,PROD040,ALM02,Salida,11
2025-02-27,PROD039,ALM03,Salida,11
2025-02-27,PROD032,ALM02,Salida,1
2025-02-27,PROD040,ALM03,Salida,21
2025-02-27,PROD050,ALM02,Devolución,22
