Fecha,Hotel_ID,Habitaciones_Vendidas,Habitaciones_Disponibles,Ingresos_Habitacion,ADR,Costos_Variables,Canal_Principal,Lead_Time_Promedio,RevPAR,Occupancy_%
2024-04-06,Economy Stay,88,100,8309.75,94.43,2200,Agencias,6,83.0975,0.88
2024-04-07,Luxury Resort,81,120,38767.98,478.62,6480,OTA,26,323.0665,0.675
2024-04-07,Midscale City,156,250,26884.01,172.33,7020,Corporativo,14,107.53604,0.624
2024-04-07,Economy Stay,82,100,7962.2,97.1,2050,OTA,15,79.622,0.82
2024-04-08,Luxury Resort,75,120,31097.12,414.63,6000,OTA,21,259.1426666666667,0.625
2024-04-08,Midscale City,166,250,28935.03,174.31,7470,Corporativo,15,115.74011999999999,0.664
2024-04-08,Economy Stay,47,100,4344.35,92.43,1175,Directo,17,43.4435,0.47
2024-04-09,Luxury Resort,62,120,29061.6,468.74,4960,OTA,1,242.17999999999998,0.5166666666666667
2024-04-09,Midscale City,131,250,24150.24,184.35,5895,Agencias,0,96.60096,0.524
2024-04-09,Economy Stay,66,100,6136.08,92.97,1650,Directo,20,61.3608,0.66
2024-04-10,Luxury Resort,74,120,30133.75,407.21,5920,OTA,0,251.11458333333334,0.6166666666666667
2024-04-10,Midscale City,139,250,26373.12,189.73,6255,OTA,17,105.49248,0.556
2024-04-10,Economy Stay,51,100,4766.01,93.45,1275,OTA,8,47.6601,0.51
2024-04-11,Luxury Resort,58,120,27638.91,476.53,4640,Directo,17,230.32425,0.48333333333333334
2024-04-11,Midscale City,117,250,21820.26,186.5,5265,Directo,15,87.28103999999999,0.468
2024-04-11,Economy Stay,66,100,5218.49,79.07,1650,Corporativo,8,52.1849,0.66
2024-04-12,Luxury Resort,90,120,41622.06,462.47,7200,Directo,7,346.85049999999995,0.75
2024-04-12,Midscale City,233,250,49415.39,212.08,10485,Directo,33,197.66156,0.932
2024-04-12,Economy Stay,69,100,5315.02,77.03,1725,OTA,15,53.150200000000005,0.69
2024-04-13,Luxury Resort,107,120,57470.41,537.11,8560,Directo,51,478.92008333333337,0.8916666666666667
2024-04-13,Midscale City,224,250,51060.57,227.95,10080,Agencias,22,204.24228,0.896
2024-04-13,Economy Stay,86,100,8993.44,104.57,2150,Directo,2,89.93440000000001,0.86
2024-04-14,Luxury Resort,109,120,60233.21,552.6,8720,OTA,23,501.9434166666667,0.9083333333333333
2024-04-14,Midscale City,165,250,27473.6,166.51,7425,OTA,17,109.89439999999999,0.66
2024-04-14,Economy Stay,68,100,5770.28,84.86,1700,OTA,0,57.702799999999996,0.68
2024-04-15,Luxury Resort,61,120,29083.6,476.78,4880,OTA,5,242.36333333333332,0.5083333333333333
2024-04-15,Midscale City,113,250,18600.71,164.61,5085,OTA,7,74.40284,0.452
2024-04-15,Economy Stay,58,100,4724.58,81.46,1450,Agencias,17,47.2458,0.58
2024-04-16,Luxury Resort,75,120,30642.43,408.57,6000,Directo,9,255.35358333333335,0.625
2024-04-16,Midscale City,126,250,24887.5,197.52,5670,OTA,2,99.55,0.504
2024-04-16,Economy Stay,58,100,5129.63,88.44,1450,Directo,12,51.2963,0.58
2024-04-17,Luxury Resort,62,120,27998.83,451.59,4960,OTA,1,233.32358333333335,0.5166666666666667
2024-04-17,Midscale City,114,250,18790.49,164.83,5130,Directo,7,75.16196000000001,0.456
2024-04-17,Economy Stay,57,100,5028.59,88.22,1425,Directo,24,50.2859,0.57
2024-04-18,Luxury Resort,58,120,24035.84,414.41,4640,Agencias,15,200.29866666666666,0.48333333333333334
2024-04-18,Midscale City,114,250,22310.22,195.7,5130,OTA,0,89.24088,0.456
2024-04-18,Economy Stay,60,100,5478.39,91.31,1500,Agencias,18,54.7839,0.6
2024-04-19,Luxury Resort,87,120,41615.08,478.33,6960,Agencias,1,346.7923333333334,0.725
2024-04-19,Midscale City,199,250,38093.12,191.42,8955,OTA,9,152.37248000000002,0.796
2024-04-19,Economy Stay,78,100,6937.09,88.94,1950,Directo,1,69.3709,0.78
2024-04-20,Luxury Resort,84,120,35226.16,419.36,6720,Directo,30,293.5513333333334,0.7
2024-04-20,Midscale City,232,250,48477.3,208.95,10440,Agencias,3,193.9092,0.928
2024-04-20,Economy Stay,83,100,8462.94,101.96,2075,Agencias,12,84.6294,0.83
2024-04-21,Luxury Resort,83,120,41057.61,494.67,6640,OTA,55,342.14675,0.6916666666666667
2024-04-21,Midscale City,171,250,31889.49,186.49,7695,Directo,1,127.55796000000001,0.684
2024-04-21,Economy Stay,70,100,5905.52,84.36,1750,Agencias,30,59.055200000000006,0.7
2024-04-22,Luxury Resort,74,120,32803.79,443.29,5920,OTA,6,273.36491666666666,0.6166666666666667
2024-04-22,Midscale City,168,250,27458.58,163.44,7560,OTA,30,109.83432,0.672
2024-04-22,Economy Stay,54,100,4796.79,88.83,1350,Agencias,10,47.9679,0.54
2024-04-23,Luxury Resort,78,120,34550.48,442.95,6240,OTA,4,287.9206666666667,0.65
2024-04-23,Midscale City,163,250,27642.17,169.58,7335,OTA,14,110.56867999999999,0.652
2024-04-23,Economy Stay,61,100,4802.94,78.74,1525,Corporativo,18,48.029399999999995,0.61
2024-04-24,Luxury Resort,58,120,24729.98,426.38,4640,Directo,53,206.08316666666667,0.48333333333333334
2024-04-24,Midscale City,160,250,28755.52,179.72,7200,Agencias,4,115.02208,0.64
2024-04-24,Economy Stay,55,100,4688.85,85.25,1375,OTA,6,46.8885,0.55
2024-04-25,Luxury Resort,58,120,25531.45,440.2,4640,Directo,52,212.76208333333335,0.48333333333333334
2024-04-25,Midscale City,149,250,25882.32,173.71,6705,Directo,22,103.52928,0.596
2024-04-25,Economy Stay,66,100,5558.15,84.21,1650,Directo,4,55.5815,0.66
2024-04-26,Luxury Resort,81,120,36594.15,451.78,6480,Agencias,6,304.95125,0.675
2024-04-26,Midscale City,189,250,32310.25,170.95,8505,Agencias,14,129.241,0.756
2024-04-26,Economy Stay,67,100,5316.42,79.35,1675,Agencias,0,53.1642,0.67
2024-04-27,Luxury Resort,99,120,53188.75,537.26,7920,Agencias,27,443.2395833333333,0.825
2024-04-27,Midscale City,201,250,46613.77,231.91,9045,Directo,3,186.45507999999998,0.804
2024-04-27,Economy Stay,70,100,5422.93,77.47,1750,Corporativo,11,54.2293,0.7
2024-04-28,Luxury Resort,76,120,31615.23,415.99,6080,Corporativo,9,263.46025,0.6333333333333333
2024-04-28,Midscale City,180,250,32446.88,180.26,8100,Directo,0,129.78752,0.72
2024-04-28,Economy Stay,93,100,10368.42,111.49,2325,Corporativo,0,103.6842,0.93
2024-04-29,Luxury Resort,71,120,34301.0,483.11,5680,OTA,9,285.84166666666664,0.5916666666666667
2024-04-29,Midscale City,139,250,25854.99,186.01,6255,Directo,2,103.41996,0.556
2024-04-29,Economy Stay,51,100,4512.46,88.48,1275,OTA,3,45.1246,0.51
2024-04-30,Luxury Resort,80,120,33076.09,413.45,6400,OTA,16,275.6340833333333,0.6666666666666666
2024-04-30,Midscale City,161,250,27108.76,168.38,7245,Agencias,17,108.43503999999999,0.644
2024-04-30,Economy Stay,66,100,5815.6,88.12,1650,OTA,10,58.156000000000006,0.66
2024-05-01,Luxury Resort,77,120,35139.33,456.35,6160,Corporativo,0,292.82775000000004,0.6416666666666667
2024-05-01,Midscale City,151,250,28139.53,186.35,6795,OTA,3,112.55812,0.604
2024-05-01,Economy Stay,53,100,4641.26,87.57,1325,OTA,1,46.412600000000005,0.53
2024-05-02,Luxury Resort,80,120,32747.13,409.34,6400,OTA,56,272.89275000000004,0.6666666666666666
2024-05-02,Midscale City,161,250,30616.71,190.17,7245,Agencias,12,122.46683999999999,0.644
2024-05-02,Economy Stay,64,100,5335.7,83.37,1600,OTA,5,53.357,0.64
2024-05-03,Luxury Resort,105,120,59674.31,568.33,8400,OTA,23,497.28591666666665,0.875
2024-05-03,Midscale City,220,250,43910.47,199.59,9900,Directo,11,175.64188000000001,0.88
2024-05-03,Economy Stay,72,100,5956.55,82.73,1800,OTA,7,59.5655,0.72
2024-05-04,Luxury Resort,89,120,39639.04,445.38,7120,OTA,4,330.32533333333333,0.7416666666666667
2024-05-04,Midscale City,174,250,28646.5,164.64,7830,OTA,13,114.586,0.696
2024-05-04,Economy Stay,81,100,8201.68,101.26,2025,Agencias,7,82.0168,0.81
2024-05-05,Luxury Resort,94,120,42123.88,448.13,7520,OTA,0,351.0323333333333,0.7833333333333333
2024-05-05,Midscale City,185,250,32626.16,176.36,8325,OTA,13,130.50464,0.74
2024-05-05,Economy Stay,81,100,8699.69,107.4,2025,Agencias,25,86.99690000000001,0.81
2024-05-06,Luxury Resort,79,120,32124.63,406.64,6320,Directo,3,267.70525000000004,0.6583333333333333
2024-05-06,Midscale City,148,250,28760.71,194.33,6660,Corporativo,4,115.04284,0.592
2024-05-06,Economy Stay,46,100,4249.73,92.39,1150,Directo,6,42.497299999999996,0.46
2024-05-07,Luxury Resort,67,120,28683.36,428.11,5360,OTA,5,239.028,0.5583333333333333
2024-05-07,Midscale City,157,250,28481.34,181.41,7065,OTA,5,113.92536,0.628
2024-05-07,Economy Stay,61,100,4949.21,81.13,1525,Directo,8,49.4921,0.61
2024-05-08,Luxury Resort,58,120,27045.44,466.3,4640,OTA,3,225.37866666666665,0.48333333333333334
2024-05-08,Midscale City,152,250,25208.83,165.85,6840,Directo,12,100.83532000000001,0.608
2024-05-08,Economy Stay,66,100,5591.54,84.72,1650,OTA,24,55.9154,0.66
2024-05-09,Luxury Resort,55,120,25409.1,461.98,4400,OTA,45,211.74249999999998,0.4583333333333333
2024-05-09,Midscale City,158,250,30625.37,193.83,7110,Directo,3,122.50148,0.632
2024-05-09,Economy Stay,58,100,4842.27,83.49,1450,Corporativo,27,48.422700000000006,0.58
2024-05-10,Luxury Resort,88,120,37516.01,426.32,7040,Directo,22,312.6334166666667,0.7333333333333333
2024-05-10,Midscale City,220,250,46795.21,212.71,9900,Directo,16,187.18084,0.88
2024-05-10,Economy Stay,81,100,8182.3,101.02,2025,Directo,13,81.82300000000001,0.81
2024-05-11,Luxury Resort,102,120,59076.57,579.18,8160,Directo,3,492.30475,0.85
2024-05-11,Midscale City,158,250,29247.53,185.11,7110,OTA,14,116.99011999999999,0.632
2024-05-11,Economy Stay,69,100,5737.03,83.15,1725,OTA,13,57.3703,0.69
2024-05-12,Luxury Resort,112,120,56082.38,500.74,8960,OTA,17,467.35316666666665,0.9333333333333333
2024-05-12,Midscale City,189,250,35500.54,187.83,8505,Corporativo,17,142.00216,0.756
2024-05-12,Economy Stay,66,100,5165.81,78.27,1650,OTA,19,51.658100000000005,0.66
2024-05-13,Luxury Resort,61,120,25141.01,412.15,4880,Agencias,1,209.50841666666665,0.5083333333333333
2024-05-13,Midscale City,123,250,21357.89,173.64,5535,OTA,3,85.43156,0.492
2024-05-13,Economy Stay,46,100,3924.9,85.32,1150,Agencias,1,39.249,0.46
2024-05-14,Luxury Resort,60,120,27216.06,453.6,4800,OTA,31,226.8005,0.5
2024-05-14,Midscale City,142,250,24661.99,173.68,6390,OTA,6,98.64796000000001,0.568
2024-05-14,Economy Stay,67,100,5879.33,87.75,1675,Agencias,12,58.7933,0.67
2024-05-15,Luxury Resort,66,120,27087.25,410.41,5280,Corporativo,12,225.72708333333333,0.55
2024-05-15,Midscale City,122,250,22794.5,186.84,5490,OTA,3,91.178,0.488
2024-05-15,Economy Stay,47,100,3955.35,84.16,1175,OTA,21,39.5535,0.47
2024-05-16,Luxury Resort,71,120,33837.93,476.59,5680,Directo,39,281.98275,0.5916666666666667
2024-05-16,Midscale City,134,250,22443.25,167.49,6030,Corporativo,73,89.773,0.536
2024-05-16,Economy Stay,57,100,5176.43,90.81,1425,OTA,11,51.764300000000006,0.57
2024-05-17,Luxury Resort,78,120,36892.0,472.97,6240,Agencias,2,307.43333333333334,0.65
2024-05-17,Midscale City,217,250,48828.86,225.02,9765,OTA,0,195.31544,0.868
2024-05-17,Economy Stay,70,100,5783.56,82.62,1750,Corporativo,1,57.83560000000001,0.7
2024-05-18,Luxury Resort,95,120,41087.23,432.5,7600,OTA,7,342.39358333333337,0.7916666666666666
2024-05-18,Midscale City,203,250,43985.5,216.68,9135,OTA,37,175.942,0.812
2024-05-18,Economy Stay,93,100,10152.72,109.17,2325,Corporativo,3,101.5272,0.93
2024-05-19,Luxury Resort,79,120,37807.07,478.57,6320,Agencias,7,315.0589166666667,0.6583333333333333
2024-05-19,Midscale City,224,250,51344.38,229.22,10080,OTA,23,205.37751999999998,0.896
2024-05-19,Economy Stay,65,100,5417.79,83.35,1625,OTA,2,54.1779,0.65
2024-05-20,Luxury Resort,63,120,31046.71,492.8,5040,Agencias,15,258.7225833333333,0.525
2024-05-20,Midscale City,119,250,22970.87,193.03,5355,OTA,38,91.88347999999999,0.476
2024-05-20,Economy Stay,58,100,5191.1,89.5,1450,OTA,2,51.911,0.58
2024-05-21,Luxury Resort,64,120,26763.11,418.17,5120,Directo,6,223.02591666666666,0.5333333333333333
2024-05-21,Midscale City,113,250,18855.86,166.87,5085,OTA,49,75.42344,0.452
2024-05-21,Economy Stay,66,100,5534.26,83.85,1650,OTA,5,55.342600000000004,0.66
2024-05-22,Luxury Resort,65,120,26943.14,414.51,5200,Directo,15,224.52616666666665,0.5416666666666666
2024-05-22,Midscale City,147,250,27254.86,185.41,6615,Directo,2,109.01944,0.588
2024-05-22,Economy Stay,62,100,5227.63,84.32,1550,Corporativo,0,52.2763,0.62
2024-05-23,Luxury Resort,55,120,25715.42,467.55,4400,Directo,61,214.29516666666666,0.4583333333333333
2024-05-23,Midscale City,120,250,19964.38,166.37,5400,Directo,5,79.85752000000001,0.48
2024-05-23,Economy Stay,60,100,4653.54,77.56,1500,Corporativo,10,46.5354,0.6
2024-05-24,Luxury Resort,105,120,58006.59,552.44,8400,OTA,5,483.38824999999997,0.875
2024-05-24,Midscale City,197,250,34935.78,177.34,8865,Agencias,2,139.74312,0.788
2024-05-24,Economy Stay,76,100,6065.45,79.81,1900,OTA,6,60.6545,0.76
2024-05-25,Luxury Resort,106,120,59914.42,565.23,8480,Directo,21,499.28683333333333,0.8833333333333333
2024-05-25,Midscale City,188,250,33713.74,179.33,8460,Directo,0,134.85496,0.752
2024-05-25,Economy Stay,86,100,8135.35,94.6,2150,Directo,11,81.3535,0.86
2024-05-26,Luxury Resort,75,120,32003.11,426.71,6000,Agencias,55,266.69258333333335,0.625
2024-05-26,Midscale City,231,250,49774.79,215.48,10395,OTA,1,199.09916,0.924
2024-05-26,Economy Stay,76,100,6904.91,90.85,1900,OTA,1,69.0491,0.76
2024-05-27,Luxury Resort,58,120,25184.81,434.22,4640,OTA,20,209.87341666666669,0.48333333333333334
2024-05-27,Midscale City,133,250,23434.75,176.2,5985,Agencias,9,93.739,0.532
2024-05-27,Economy Stay,65,100,6028.14,92.74,1625,OTA,23,60.281400000000005,0.65
2024-05-28,Luxury Resort,72,120,31995.67,444.38,5760,Agencias,4,266.63058333333333,0.6
2024-05-28,Midscale City,114,250,22168.83,194.46,5130,OTA,9,88.67532000000001,0.456
2024-05-28,Economy Stay,59,100,5411.3,91.72,1475,OTA,15,54.113,0.59
2024-05-29,Luxury Resort,55,120,24841.12,451.66,4400,Agencias,2,207.00933333333333,0.4583333333333333
2024-05-29,Midscale City,141,250,26294.84,186.49,6345,Directo,0,105.17936,0.564
2024-05-29,Economy Stay,61,100,4741.25,77.73,1525,Directo,1,47.4125,0.61
2024-05-30,Luxury Resort,79,120,37238.68,471.38,6320,Directo,6,310.32233333333335,0.6583333333333333
2024-05-30,Midscale City,132,250,25065.15,189.89,5940,Directo,16,100.26060000000001,0.528
2024-05-30,Economy Stay,48,100,3752.29,78.17,1200,Agencias,16,37.5229,0.48
2024-05-31,Luxury Resort,84,120,34178.34,406.89,6720,Corporativo,1,284.81949999999995,0.7
2024-05-31,Midscale City,179,250,33954.87,189.69,8055,OTA,14,135.81948,0.716
2024-05-31,Economy Stay,68,100,5342.32,78.56,1700,Agencias,14,53.423199999999994,0.68
2024-06-01,Luxury Resort,99,120,53783.99,543.27,7920,Corporativo,0,448.19991666666664,0.825
2024-06-01,Midscale City,218,250,45136.88,207.05,9810,OTA,58,180.54752,0.872
2024-06-01,Economy Stay,80,100,8564.86,107.06,2000,OTA,25,85.6486,0.8
2024-06-02,Luxury Resort,79,120,34400.08,435.44,6320,Directo,39,286.6673333333334,0.6583333333333333
2024-06-02,Midscale City,185,250,32847.63,177.55,8325,OTA,8,131.39051999999998,0.74
2024-06-02,Economy Stay,91,100,8800.62,96.71,2275,Directo,1,88.0062,0.91
2024-06-03,Luxury Resort,77,120,35660.47,463.12,6160,Agencias,5,297.17058333333335,0.6416666666666667
2024-06-03,Midscale City,160,250,30795.92,192.47,7200,Directo,37,123.18368,0.64
2024-06-03,Economy Stay,61,100,5144.08,84.33,1525,Agencias,27,51.440799999999996,0.61
2024-06-04,Luxury Resort,74,120,34340.04,464.05,5920,OTA,2,286.16700000000003,0.6166666666666667
2024-06-04,Midscale City,167,250,32689.58,195.75,7515,Directo,0,130.75832,0.668
2024-06-04,Economy Stay,47,100,4175.56,88.84,1175,Directo,25,41.7556,0.47
2024-06-05,Luxury Resort,67,120,32204.44,480.66,5360,OTA,19,268.37033333333335,0.5583333333333333
2024-06-05,Midscale City,145,250,26143.64,180.3,6525,OTA,5,104.57455999999999,0.58
2024-06-05,Economy Stay,60,100,5480.79,91.35,1500,Agencias,15,54.8079,0.6
2024-06-06,Luxury Resort,58,120,25899.33,446.54,4640,Directo,0,215.82775,0.48333333333333334
2024-06-06,Midscale City,153,250,30248.89,197.71,6885,OTA,1,120.99556,0.612
2024-06-06,Economy Stay,63,100,5038.02,79.97,1575,Agencias,12,50.3802,0.63
2024-06-07,Luxury Resort,98,120,49618.05,506.31,7840,Agencias,6,413.48375000000004,0.8166666666666667
2024-06-07,Midscale City,199,250,32275.46,162.19,8955,Directo,21,129.10184,0.796
2024-06-07,Economy Stay,85,100,8154.1,95.93,2125,OTA,47,81.541,0.85
2024-06-08,Luxury Resort,87,120,36400.79,418.4,6960,Agencias,5,303.3399166666667,0.725
2024-06-08,Midscale City,234,250,49212.77,210.31,10530,Agencias,8,196.85108,0.936
2024-06-08,Economy Stay,90,100,9350.83,103.9,2250,OTA,7,93.5083,0.9
2024-06-09,Luxury Resort,101,120,49121.1,486.35,8080,OTA,14,409.3425,0.8416666666666667
2024-06-09,Midscale City,218,250,43254.95,198.42,9810,OTA,13,173.01979999999998,0.872
2024-06-09,Economy Stay,82,100,7636.09,93.12,2050,OTA,13,76.3609,0.82
2024-06-10,Luxury Resort,69,120,31692.66,459.31,5520,Agencias,16,264.1055,0.575
2024-06-10,Midscale City,127,250,24346.13,191.7,5715,Directo,10,97.38452000000001,0.508
2024-06-10,Economy Stay,46,100,3780.37,82.18,1150,Agencias,23,37.8037,0.46
2024-06-11,Luxury Resort,75,120,33866.57,451.55,6000,Directo,8,282.22141666666664,0.625
2024-06-11,Midscale City,130,250,23091.21,177.62,5850,Directo,1,92.36484,0.52
2024-06-11,Economy Stay,58,100,5162.36,89.01,1450,Corporativo,96,51.623599999999996,0.58
2024-06-12,Luxury Resort,71,120,31446.78,442.91,5680,Agencias,15,262.05649999999997,0.5916666666666667
2024-06-12,Midscale City,119,250,21034.03,176.76,5355,OTA,27,84.13611999999999,0.476
2024-06-12,Economy Stay,57,100,4930.05,86.49,1425,OTA,3,49.3005,0.57
2024-06-13,Luxury Resort,63,120,25663.54,407.36,5040,Agencias,0,213.86283333333333,0.525
2024-06-13,Midscale City,127,250,22942.66,180.65,5715,Corporativo,5,91.77064,0.508
2024-06-13,Economy Stay,50,100,4190.21,83.8,1250,Agencias,30,41.9021,0.5
2024-06-14,Luxury Resort,81,120,38656.27,477.24,6480,OTA,9,322.13558333333333,0.675
2024-06-14,Midscale City,166,250,27373.67,164.9,7470,OTA,19,109.49467999999999,0.664
2024-06-14,Economy Stay,76,100,6756.52,88.9,1900,Directo,21,67.5652,0.76
2024-06-15,Luxury Resort,97,120,48559.97,500.62,7760,OTA,20,404.6664166666667,0.8083333333333333
2024-06-15,Midscale City,230,250,45397.17,197.38,10350,Directo,0,181.58867999999998,0.92
2024-06-15,Economy Stay,70,100,5648.9,80.7,1750,Directo,35,56.489,0.7
2024-06-16,Luxury Resort,85,120,40234.4,473.35,6800,Agencias,8,335.2866666666667,0.7083333333333334
2024-06-16,Midscale City,161,250,28907.96,179.55,7245,Directo,0,115.63184,0.644
2024-06-16,Economy Stay,90,100,8517.65,94.64,2250,OTA,11,85.17649999999999,0.9
2024-06-17,Luxury Resort,63,120,30617.06,485.99,5040,OTA,0,255.14216666666667,0.525
2024-06-17,Midscale City,166,250,30239.57,182.17,7470,Directo,41,120.95828,0.664
2024-06-17,Economy Stay,54,100,4369.82,80.92,1350,Corporativo,19,43.6982,0.54
2024-06-18,Luxury Resort,60,120,27832.54,463.88,4800,OTA,3,231.93783333333334,0.5
2024-06-18,Midscale City,138,250,27184.92,196.99,6210,OTA,14,108.73967999999999,0.552
2024-06-18,Economy Stay,47,100,3716.35,79.07,1175,Directo,3,37.1635,0.47
2024-06-19,Luxury Resort,76,120,34618.76,455.51,6080,Directo,11,288.48966666666666,0.6333333333333333
2024-06-19,Midscale City,160,250,30083.41,188.02,7200,Agencias,1,120.33364,0.64
2024-06-19,Economy Stay,57,100,4439.69,77.89,1425,OTA,9,44.396899999999995,0.57
2024-06-20,Luxury Resort,58,120,28426.54,490.11,4640,OTA,28,236.88783333333333,0.48333333333333334
2024-06-20,Midscale City,138,250,24401.65,176.82,6210,OTA,15,97.6066,0.552
2024-06-20,Economy Stay,46,100,3919.78,85.21,1150,OTA,24,39.1978,0.46
2024-06-21,Luxury Resort,76,120,36158.14,475.77,6080,Directo,3,301.31783333333334,0.6333333333333333
2024-06-21,Midscale City,169,250,29387.03,173.89,7605,OTA,21,117.54812,0.676
2024-06-21,Economy Stay,68,100,6216.77,91.42,1700,Agencias,31,62.1677,0.68
2024-06-22,Luxury Resort,83,120,36985.76,445.61,6640,Agencias,62,308.2146666666667,0.6916666666666667
2024-06-22,Midscale City,158,250,25966.88,164.35,7110,Corporativo,9,103.86752,0.632
2024-06-22,Economy Stay,79,100,6712.06,84.96,1975,OTA,1,67.12060000000001,0.79
2024-06-23,Luxury Resort,105,120,55343.96,527.09,8400,Corporativo,22,461.19966666666664,0.875
2024-06-23,Midscale City,172,250,31104.46,180.84,7740,Agencias,5,124.41784,0.688
2024-06-23,Economy Stay,80,100,8379.64,104.75,2000,OTA,23,83.79639999999999,0.8
2024-06-24,Luxury Resort,78,120,35331.86,452.97,6240,OTA,2,294.43216666666666,0.65
2024-06-24,Midscale City,157,250,27224.34,173.4,7065,Corporativo,29,108.89736,0.628
2024-06-24,Economy Stay,51,100,4754.21,93.22,1275,Directo,2,47.5421,0.51
2024-06-25,Luxury Resort,58,120,28156.63,485.46,4640,Directo,15,234.63858333333334,0.48333333333333334
2024-06-25,Midscale City,137,250,25228.65,184.15,6165,Agencias,1,100.91460000000001,0.548
2024-06-25,Economy Stay,63,100,5360.58,85.09,1575,OTA,51,53.6058,0.63
2024-06-26,Luxury Resort,80,120,37209.02,465.11,6400,Directo,15,310.07516666666663,0.6666666666666666
2024-06-26,Midscale City,162,250,28737.12,177.39,7290,Directo,2,114.94847999999999,0.648
2024-06-26,Economy Stay,57,100,4871.55,85.47,1425,Agencias,19,48.7155,0.57
2024-06-27,Luxury Resort,56,120,26366.74,470.83,4480,Agencias,3,219.72283333333334,0.4666666666666667
2024-06-27,Midscale City,158,250,28672.03,181.47,7110,OTA,18,114.68812,0.632
2024-06-27,Economy Stay,55,100,4975.73,90.47,1375,OTA,9,49.757299999999994,0.55
2024-06-28,Luxury Resort,93,120,44597.45,479.54,7440,Directo,6,371.6454166666666,0.775
2024-06-28,Midscale City,211,250,48547.36,230.08,9495,Directo,1,194.18944,0.844
